RK,Name,POS,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,REB,AST,STL,BLK,TO,Unnamed: 20,Unnamed: 21,2023,Drafted?,Draft Pick,Draft Year
77,Tevian Jones,G,36,33.8,17.8,5.4,13.2,40.7,2.4,6.5,36.2,4.7,5.5,84.4,4.4,1.3,1.1,0.1,2.2,,,,,,
77,Joe Bryant Jr,G,32,32.3,17.8,5.6,13.1,42.7,2.1,5.8,37.0,4.4,5.3,84.0,4.4,3.1,1.8,0.3,2.2,,,,,,
79,Jalen Pickett,G,37,36.5,17.7,7.0,13.8,50.8,1.2,3.2,38.1,2.4,3.2,76.3,7.4,6.6,0.9,0.5,2.3,,,,,,
80,Keion Brooks Jr,F,30,35.4,17.7,6.2,14.3,43.3,1.1,3.7,28.6,4.2,5.3,79.4,6.7,1.4,0.7,1.2,3.2,,,,,,
81,Nicolas Timberlake,G,33,35.7,17.7,6.0,13.1,45.5,2.8,6.7,41.6,3.0,3.5,84.5,3.9,2.4,1.0,0.4,2.4,,,,,,
82,Mike Bothwell,G,36,33.4,17.7,5.9,11.4,51.7,1.4,4.1,34.2,4.5,5.5,82.2,3.4,2.8,0.9,0.1,1.6,,,,,,
83,DeAndre Williams,F,35,31.0,17.7,6.8,12.8,53.2,0.8,2.1,40.3,3.2,4.4,73.2,8.2,2.9,1.5,0.9,2.3,,,,,,
83,RaeQuan Battle,G,35,29.7,17.7,6.4,13.6,46.9,1.5,4.3,35.3,3.4,4.1,83.3,2.9,0.9,0.8,0.5,1.5,,,,,,
85,Shaun Doss Jr,G,31,36.5,17.7,5.5,13.3,41.4,1.0,2.9,33.0,5.7,7.0,82.4,4.6,2.2,1.5,0.6,2.6,,,,,,
86,KJ Williams,F,33,32.9,17.7,6.5,13.3,49.0,1.8,4.3,41.1,2.9,3.7,78.5,7.7,0.9,1.2,0.8,1.5,,,,,,
86,Boogie Ellis,G,33,33.1,17.7,5.8,13.3,43.4,2.5,6.5,38.6,3.6,4.5,80.5,3.7,3.1,1.4,0.2,1.9,,,,,,
86,Jacob Ognacevic,F,33,26.6,17.7,6.7,11.0,60.7,0.8,2.7,29.5,3.5,4.1,85.2,4.4,0.6,0.2,0.3,1.3,,,,,,
89,El Ellis,G,32,36.0,17.7,5.9,14.4,41.0,1.8,5.8,31.9,4.0,4.9,81.0,2.6,4.4,1.0,0.1,3.8,,,,,,
90,Nate Calmese,G,31,31.4,17.6,6.5,13.6,48.1,2.0,5.4,36.7,2.6,3.4,75.5,2.5,2.0,1.2,0.3,2.4,,,,,,
91,Markquis Nowell,G,36,36.9,17.6,5.0,12.9,38.6,2.4,6.9,35.5,5.1,5.8,88.9,3.5,8.3,2.6,0.1,3.7,,,,,,
92,Jalen Cone,G,33,33.1,17.6,5.7,13.5,42.4,2.9,7.3,40.0,3.2,3.7,86.2,2.8,2.5,0.8,0.0,2.5,,,,,,
93,Sincere Carry,G,35,36.7,17.5,6.1,15.0,40.8,1.8,6.0,30.5,3.5,4.3,81.2,3.7,4.8,1.7,0.2,2.6,,,,,,
94,Zhuric Phelps,G,30,31.3,17.5,6.2,15.8,39.4,1.6,5.1,30.9,3.4,5.6,60.9,3.7,3.2,2.3,0.3,2.7,,,,,,
95,Jordan Minor,F,28,33.5,17.4,6.6,12.9,51.5,0.0,0.3,11.1,4.1,7.0,58.7,9.4,2.3,1.4,2.6,2.8,,,,,,
96,Keyontae Johnson,F,36,34.1,17.4,6.6,12.7,51.6,1.3,3.2,40.5,3.0,4.2,71.5,6.8,2.1,1.0,0.2,2.9,,,,,,
97,Brendan Adams,G,32,37.6,17.4,5.9,12.5,47.0,2.3,6.1,37.9,3.3,4.0,83.5,4.2,2.9,0.7,0.2,2.5,,,,,,
98,Omari Moore,G,35,36.4,17.4,6.3,14.8,42.9,1.9,5.7,33.8,2.8,3.7,75.8,4.7,4.8,0.7,0.7,2.6,,,,,,
99,Claudell Harris Jr,G,30,31.3,17.4,6.3,13.7,46.0,2.2,6.6,33.3,2.6,3.3,78.6,3.9,2.3,0.9,0.2,2.0,,,,,,
100,Tylor Perry,G,36,34.1,17.3,4.9,11.3,43.7,3.1,7.5,41.3,4.4,5.0,87.2,3.4,2.1,1.3,0.1,1.7,,,,,,
101,Lamar Norman Jr,G,30,36.4,17.3,5.9,14.5,40.6,2.8,8.4,33.6,2.7,3.3,83.7,2.8,3.1,0.9,0.1,2.0,,,,,,
102,Boo Buie,G,34,34.9,17.3,5.9,14.4,40.6,1.9,5.9,31.8,3.7,4.3,86.9,3.4,4.5,1.1,0.1,2.4,,,,,,
103,Kam Woods,G,31,34.9,17.3,5.7,14.8,38.5,2.7,7.9,33.7,3.2,4.5,71.2,4.2,3.3,1.6,0.0,2.5,,,,,,
104,RayQuawndis Mitchell,G,32,35.5,17.3,5.0,14.6,34.5,2.5,8.1,30.5,4.8,5.7,83.5,3.8,1.6,0.8,0.1,3.1,,,,,,
105,Marcellus Earlington,G,30,28.8,17.3,6.0,12.3,48.9,1.2,3.5,35.6,4.0,5.0,78.8,6.8,1.5,0.9,0.2,2.2,,,,,,
105,Jaden House,G,30,28.8,17.3,5.8,13.5,43.2,1.1,4.1,27.9,4.5,6.9,64.7,3.9,2.3,0.7,0.1,2.9,,,,,,
107,Daylen Kountz,G,32,34.0,17.3,5.8,13.3,43.8,1.0,3.1,33.0,4.5,5.7,79.2,3.0,2.9,0.8,0.1,2.5,,,,,,
107,Mekhi Lairy,G,32,34.6,17.3,5.7,12.2,46.5,1.8,4.9,36.9,4.1,4.4,92.2,3.3,3.9,1.2,0.1,2.7,,,,,,
109,Terrence Shannon Jr,G,31,32.0,17.2,5.1,11.6,44.2,1.6,5.0,32.1,5.4,6.8,79.0,4.6,2.8,1.3,0.5,2.6,,,,,,
110,Adama Sanogo,C,39,26.6,17.2,7.1,11.7,60.6,0.5,1.3,36.5,2.5,3.3,76.6,7.7,1.3,0.7,0.8,1.9,,,,,,
111,Sherif Gross-Bullock,G,29,29.7,17.1,5.7,12.2,46.6,2.2,5.7,39.6,3.5,4.9,71.3,4.5,2.8,0.9,0.1,3.0,,,,,,
112,Andrew Rohde,G,31,33.0,17.1,6.1,13.6,44.8,1.8,5.6,32.0,3.1,3.8,81.5,3.7,3.6,1.7,0.1,2.2,,,,,,
113,Maxwell Lewis,F,31,31.4,17.1,6.1,13.0,46.8,1.5,4.3,34.8,3.5,4.4,78.7,5.7,2.8,0.8,0.8,3.3,,,,,,
114,Jarkel Joiner,G,34,35.9,17.0,5.9,13.7,42.8,1.8,5.1,35.4,3.4,4.0,85.3,4.8,3.6,1.3,0.1,1.4,,,,,,
114,Shemarri Allen,G,29,34.7,17.0,5.9,14.3,41.4,0.8,2.4,34.3,4.3,6.0,71.8,5.0,2.7,2.0,0.4,2.4,,,,,,
116,Jarod Lucas,G,33,34.5,17.0,5.0,12.1,41.2,2.4,6.3,37.8,4.6,5.3,86.3,2.6,1.4,0.4,0.0,1.1,,,,,,
117,Cameron Gooden,G,28,31.8,17.0,5.5,11.4,48.1,2.0,4.9,39.9,4.0,5.0,80.0,2.7,3.4,1.0,0.0,2.8,,,,,,
118,Kenny Dye,G,33,34.7,16.9,5.7,12.7,45.0,1.5,4.2,37.2,4.0,5.7,70.2,4.1,4.8,1.1,0.1,2.9,,,,,,
119,Jaelen House,G,32,31.4,16.9,5.3,12.3,43.4,1.8,4.7,37.7,4.5,5.3,85.3,3.9,4.7,2.7,0.6,2.2,,,,,,
120,Devontae Blanton,F,37,30.0,16.9,6.6,14.5,45.7,1.1,2.9,37.0,2.5,3.5,71.5,6.1,2.8,0.9,0.2,2.5,,,,,,
121,Tyler Harris,G,32,32.0,16.9,5.4,13.8,39.5,3.0,7.9,38.5,3.0,3.6,83.3,2.8,3.3,0.9,0.1,2.5,,,,,,
121,Darius Quisenberry,G,32,35.3,16.9,5.1,13.2,38.5,2.2,6.9,31.5,4.6,5.5,82.5,3.8,3.2,1.2,0.0,1.7,,,,,,
123,Camren Hunter,G,30,33.9,16.9,6.1,14.3,42.3,1.7,5.4,31.1,3.1,3.9,78.6,5.0,3.9,1.5,0.6,2.8,,,,,,
124,Kino Lilly Jr,G,27,34.7,16.9,5.9,13.5,43.8,2.9,7.1,39.9,2.1,2.6,82.9,2.1,2.4,1.1,0.0,2.4,,,,,,
125,Landers Nolley,G,36,32.1,16.8,5.9,13.2,44.7,2.7,6.4,41.7,2.3,3.1,75.0,5.8,2.6,1.0,0.5,2.2,,,,,,
126,Enrique Freeman,F,33,31.0,16.8,6.7,10.8,61.6,0.0,0.1,33.3,3.5,5.6,61.6,11.2,1.9,0.6,1.2,2.1,,,,,,
127,Walter Clayton Jr,G,32,30.4,16.8,5.7,12.5,45.5,2.3,5.2,43.1,3.2,3.3,95.3,4.3,3.2,1.8,0.6,1.8,,,,,,
128,Marcus Sasser,G,36,30.8,16.8,5.3,12.1,43.8,2.7,6.9,38.4,3.6,4.2,84.8,2.8,3.1,1.6,0.2,1.6,,,,,,
129,Atin Wright,G,31,32.7,16.7,4.9,12.5,39.4,2.0,6.1,32.8,4.9,5.6,86.3,3.2,1.7,1.4,0.0,2.1,,,,,,
130,Marcus Domask,F,33,35.4,16.7,5.7,12.8,44.7,1.6,4.7,34.8,3.6,4.2,87.6,5.8,3.8,1.0,0.4,2.9,,,,,,
130,Caleb Love,G,33,35.8,16.7,5.7,15.1,37.8,2.2,7.4,29.9,3.1,4.0,76.5,3.7,2.8,1.1,0.2,2.4,,,,,,
132,Dillon Jones,F,32,36.2,16.7,5.3,11.5,46.2,1.1,3.7,30.3,4.9,6.0,81.3,10.9,3.8,1.6,0.1,3.4,,,,,,
133,Wesley Cardet Jr,G,31,33.9,16.6,5.3,11.7,45.3,1.0,3.0,34.4,5.0,6.2,81.3,5.0,3.1,1.0,0.6,3.1,,,,,,
134,Jonathan Cisse,G,30,33.9,16.6,5.2,12.5,41.9,1.8,4.4,40.2,4.4,5.0,88.6,3.0,2.8,1.5,0.0,2.5,,,,,,
135,Jalen Rucker,G,33,32.8,16.6,6.2,13.6,45.5,1.5,5.0,30.1,2.7,3.3,83.3,4.1,3.6,0.8,0.1,2.8,,,,,,
136,Demetre Roberts,G,37,34.4,16.6,5.5,12.9,42.4,1.8,5.4,32.5,3.9,4.8,79.9,3.1,4.2,1.2,0.1,2.2,,,,,,
137,Jace Carter,G,30,35.1,16.6,5.7,12.5,45.6,1.8,5.9,30.1,3.4,5.0,68.5,7.0,1.6,1.8,0.7,2.2,,,,,,
138,B.J. Mack,F,32,31.2,16.6,6.0,12.1,49.2,1.6,4.8,33.5,3.0,3.7,80.7,5.6,1.4,0.6,0.4,1.4,,,,,,
139,Leon Ayers,G,31,30.1,16.5,6.0,12.7,47.3,1.3,3.2,41.4,3.1,3.9,80.8,4.0,3.1,0.9,0.3,2.1,,,,,,
140,Tyler Thomas,G,35,33.3,16.5,6.5,13.2,49.5,2.6,6.5,40.5,0.8,1.0,77.8,3.8,1.3,0.8,0.4,1.1,,,,,,
141,Trey Townsend,F,32,36.2,16.5,6.6,12.8,51.8,0.6,1.6,38.5,2.6,3.6,73.7,7.6,1.5,1.0,1.0,2.1,,,,,,
142,Dayvion McKnight,G,33,33.2,16.5,6.0,13.2,45.6,0.6,1.7,33.9,3.8,4.6,84.1,5.0,3.8,1.8,0.1,3.3,,,,,,
143,Carter Hendricksen,F,31,31.7,16.5,5.4,12.0,45.3,2.3,6.0,38.7,3.3,3.9,85.1,6.2,2.1,0.6,0.4,2.0,,,,,,
143,Caleb Huffman,G,31,29.1,16.5,6.7,13.0,52.0,1.9,4.9,39.5,1.1,2.1,51.6,5.1,1.5,2.1,0.2,1.9,,,,,,
145,Oscar Tshiebwe,C,32,33.5,16.5,6.1,10.9,56.0,0.0,0.1,0.0,4.3,5.9,72.9,13.7,1.6,1.6,1.0,2.0,,,,,,
146,Joseph Girard,G,32,34.4,16.4,5.5,13.7,40.3,2.8,7.2,38.1,2.6,3.1,85.7,2.8,3.0,0.8,0.0,2.4,,,,,,
147,Ishmael Leggett,G,31,34.5,16.4,5.1,12.9,39.3,1.5,4.8,32.0,4.7,5.6,84.5,5.8,2.4,1.4,0.3,2.3,,,,,,
148,Morris Udeze,F,34,31.8,16.4,6.2,10.1,61.0,0.0,0.0,0.0,4.1,6.5,62.7,9.6,1.4,0.6,0.8,2.1,,,,,,
148,Grant Basile,F,34,27.9,16.4,6.3,12.0,52.1,1.9,5.0,39.1,1.9,2.7,71.0,5.4,1.7,0.4,1.1,1.7,,,,,,
150,Jahmyl Telfort,G,30,33.9,16.4,5.9,13.0,45.0,1.5,4.6,32.1,3.2,4.0,79.8,4.5,2.2,1.0,0.5,2.4,,,,,,
151,Branden Carlson,C,31,29.2,16.4,6.0,12.0,49.6,1.3,4.0,33.1,3.1,4.0,77.4,7.5,1.5,0.3,2.0,2.1,,,,,,
152,Souley Boum,G,37,35.3,16.4,5.0,11.4,44.0,2.1,5.2,40.4,4.2,4.8,87.1,4.3,4.3,1.0,0.2,1.9,,,,,,
153,Wade Taylor,G,35,28.7,16.3,4.6,11.5,39.6,2.3,6.3,35.6,4.9,5.6,87.8,2.7,3.9,1.7,0.1,2.6,,,,,,
154,Latrell Wrightsell Jr,G,30,33.2,16.3,5.7,13.5,42.4,2.4,6.3,38.3,2.5,3.0,81.3,4.5,2.4,1.5,0.1,2.0,,,,,,
155,Ajay Mitchell,G,35,34.0,16.3,5.6,11.1,50.6,0.6,2.1,26.7,4.5,5.5,81.3,2.7,5.1,1.3,0.3,2.2,,,,,,
156,Stephen Clark,F,32,34.6,16.3,6.6,13.3,49.2,0.3,1.5,22.4,2.8,4.2,67.2,6.5,2.8,0.9,1.8,2.9,,,,,,
156,Judah Mintz,G,32,33.3,16.3,5.7,12.8,44.3,0.6,2.1,30.3,4.3,5.8,75.1,2.3,4.6,1.8,0.1,2.4,,,,,,
158,Brice Sensabaugh,F,33,24.5,16.3,6.0,12.4,48.2,1.8,4.5,40.5,2.5,3.0,83.0,5.4,1.2,0.5,0.4,2.0,,,,,,
159,Foster Loyer,G,31,35.2,16.3,4.9,12.9,37.9,2.3,6.9,33.6,4.1,4.5,92.1,4.3,4.5,1.7,0.0,2.7,,,,,,
160,Tyrell Roberts,G,34,35.6,16.2,5.5,12.0,46.2,2.6,6.6,39.5,2.6,3.1,83.0,3.3,2.3,1.2,0.1,1.5,,,,,,
161,Kelton Talford,F,30,31.7,16.2,6.1,9.2,66.9,0.0,0.0,0.0,4.0,6.0,65.7,8.2,0.7,0.4,0.6,2.1,,,,,,
162,Steven Ashworth,G,35,33.2,16.2,4.8,10.4,45.8,3.2,7.3,43.4,3.5,4.0,87.8,3.3,4.5,1.2,0.0,1.7,,,,,,
163,Kobe King,G,32,35.3,16.2,6.1,14.3,42.8,0.6,2.7,22.1,3.4,4.4,76.8,4.1,1.7,0.7,0.3,2.1,,,,,,
164,Isaiah Wong,G,37,33.4,16.2,5.2,11.6,44.5,1.6,4.3,38.4,4.1,4.9,84.5,4.3,3.2,1.4,0.4,2.1,,,,,,
164,Jordan Hawkins,G,37,29.4,16.2,4.9,12.0,40.9,2.9,7.6,38.8,3.4,3.8,88.7,3.8,1.3,0.7,0.5,1.4,,,,,,
166,Ricky Council,G,36,34.1,16.1,5.2,12.0,43.3,0.9,3.5,27.0,4.8,6.1,79.4,3.6,2.3,1.1,0.3,2.1,,,,,,
167,Gerrale Gates,F,31,34.9,16.1,6.6,14.0,47.0,0.0,0.2,20.0,2.9,5.1,57.2,8.7,2.8,1.6,1.1,2.9,,,,,,
168,RJ Davis,G,33,35.0,16.1,5.4,12.4,43.8,1.9,5.3,36.2,3.4,3.8,88.1,5.1,3.2,1.1,0.1,1.9,,,,,,
169,Setric Millner Jr,F,35,32.5,16.1,5.8,11.7,49.6,1.7,3.9,42.0,2.8,3.6,78.4,5.9,1.8,1.1,0.3,1.5,,,,,,
170,Parker Stewart,G,30,31.5,16.1,5.3,13.4,39.9,2.9,7.8,37.2,2.5,3.4,75.2,4.8,2.1,1.3,0.2,2.2,,,,,,
170,Justin Wright,G,30,33.5,16.1,5.6,11.8,47.3,1.2,2.9,41.4,3.7,4.8,77.6,5.1,2.2,1.3,0.1,2.6,,,,,,
172,Aanen Moody,G,27,34.5,16.1,5.2,11.6,45.0,2.6,6.4,40.7,3.0,3.6,84.5,3.4,1.9,0.8,0.0,1.6,,,,,,
173,Jalen Benjamin,G,31,31.4,16.0,5.5,13.2,41.8,1.6,4.3,36.8,3.4,4.3,79.1,2.8,3.8,0.6,0.1,2.8,,,,,,
174,JT Shumate,F,35,29.4,16.0,5.7,10.6,53.8,1.6,4.0,40.7,3.0,3.4,86.7,4.8,1.4,0.6,1.2,0.8,,,,,,
175,Austin Crowley,G,33,32.5,16.0,5.7,12.3,46.3,2.1,5.9,35.9,2.5,3.3,74.5,4.1,2.6,1.9,0.4,2.4,,,,,,
176,Primo Spears,G,32,37.2,16.0,6.1,14.8,40.8,0.8,2.8,30.0,3.0,3.8,79.3,3.0,5.3,1.1,0.0,3.3,,,,,,
177,Colin Castleton,C,26,31.2,16.0,5.8,11.5,50.0,0.1,0.6,13.3,4.3,6.0,72.9,7.7,2.7,0.9,3.0,2.5,,,,,,
178,Marko Maletic,G,24,28.5,15.9,5.7,13.1,43.2,2.9,7.4,38.8,1.7,2.5,69.5,3.1,1.0,0.5,0.1,2.0,,,,,,
179,Ryan Kalkbrenner,C,34,32.3,15.9,6.4,9.3,69.5,0.2,0.6,31.6,2.9,3.6,79.5,6.1,1.2,0.6,2.1,1.5,,,,,,
180,Mason Harrell,G,32,34.2,15.9,5.3,12.9,41.3,1.4,4.1,34.1,3.8,4.4,87.1,2.9,2.4,1.1,0.0,1.3,,,,,,
180,Armando Bacot,F,32,30.3,15.9,5.8,10.4,55.4,0.0,0.2,0.0,4.3,6.5,66.5,10.4,1.4,0.6,1.0,2.2,,,,,,
182,Javian McCollum,G,27,30.8,15.9,5.0,11.7,43.0,1.9,5.4,35.6,3.9,4.4,89.0,2.1,3.9,1.1,0.3,3.1,,,,,,
183,Courvoisier McCauley,G,35,30.6,15.9,5.5,12.7,43.3,3.2,8.3,38.0,1.7,2.4,70.2,5.7,1.0,1.0,0.3,1.7,,,,,,
183,Tristan da Silva,F,35,30.9,15.9,6.0,12.1,49.6,1.5,3.9,39.4,2.3,3.0,75.5,4.8,1.3,1.3,0.4,2.0,,,,,,
185,Grant Sherfield,G,32,33.8,15.9,5.3,13.1,40.3,2.6,6.5,39.4,2.8,3.2,86.3,2.5,3.3,0.7,0.0,2.3,,,,,,
185,Tommy Bruner,G,32,34.5,15.9,4.9,12.2,40.2,1.5,4.5,33.3,4.6,5.4,84.4,2.8,4.2,1.1,0.0,3.6,,,,,,
187,Marcus Carr,G,38,33.9,15.9,5.5,12.8,42.8,2.2,5.9,36.8,2.8,3.6,77.2,3.0,4.1,1.6,0.1,1.6,,,,,,
188,KJ Simpson,G,29,31.9,15.9,5.4,13.8,39.6,1.3,4.6,27.6,3.7,4.5,81.7,4.3,3.8,1.5,0.2,2.6,,,,,,
189,Umoja Gibson,G,33,34.3,15.8,5.1,12.0,42.4,2.7,6.5,41.6,3.0,3.4,86.7,2.8,4.7,1.8,0.2,2.6,,,,,,
190,Kobe Brown,G,34,29.5,15.8,5.7,10.3,55.3,1.5,3.3,45.5,2.9,3.7,79.2,6.4,2.5,1.5,0.4,1.6,,,,,,
191,Tre Jackson,G,33,35.0,15.8,5.1,11.9,42.7,3.4,8.0,42.6,2.2,2.5,88.0,3.7,1.7,1.0,0.1,1.7,,,,,,
192,TJ Bamba,G,31,32.2,15.8,5.4,12.6,42.6,1.8,4.8,37.2,3.3,4.5,73.0,3.7,1.7,0.9,0.3,2.0,,,,,,
193,Jahmir Young,G,35,31.4,15.8,5.3,12.7,41.5,1.2,3.9,31.1,4.1,4.9,83.1,4.6,3.1,1.3,0.4,2.3,,,,,,
194,Bryce Hopkins,F,33,34.9,15.8,5.3,11.7,45.2,0.8,2.3,36.4,4.4,5.8,75.9,8.5,2.3,0.8,0.6,2.3,,,,,,
195,Trevian Tennyson,G,35,28.6,15.7,5.3,12.1,43.7,2.9,7.1,40.2,2.3,2.6,89.0,2.3,1.2,0.7,0.1,1.8,,,,,,
196,Gerald Drumgoole Jr,G,31,33.4,15.7,4.7,12.7,37.2,2.5,7.4,34.3,3.7,4.6,80.4,5.2,2.5,1.2,0.1,2.5,,,,,,
197,Tolu Smith,F,34,27.6,15.7,5.7,10.0,57.2,0.0,0.0,0.0,4.3,7.4,58.8,8.5,1.7,0.6,0.7,2.4,,,,,,
198,Khalid Moore,F,33,31.2,15.7,5.3,10.8,48.6,1.0,2.8,35.1,4.2,5.4,77.1,6.7,1.8,1.1,0.3,2.7,,,,,,
199,Dwight Murray Jr,G,29,36.7,15.7,5.6,13.2,41.9,1.7,4.3,40.0,2.8,3.6,78.1,5.0,3.0,1.4,0.1,2.1,,,,,,
200,Tyler Robertson,G,32,34.2,15.6,4.6,11.5,39.8,1.3,4.1,32.8,5.1,6.5,78.4,5.5,5.3,0.8,0.3,3.0,,,,,,
201,Josh Oduro,F,33,29.1,15.6,6.1,11.1,55.1,0.2,0.9,23.3,3.2,5.2,61.6,7.9,2.6,0.8,0.9,2.8,,,,,,
202,Travis Evee,G,35,33.9,15.6,5.1,12.1,41.6,2.3,6.5,34.8,3.2,3.9,81.9,2.0,2.7,1.2,0.1,2.0,,,,,,
202,Daniss Jenkins,G,35,33.5,15.6,5.7,13.6,41.8,1.6,4.4,36.1,2.6,3.3,78.6,4.4,4.9,1.4,0.6,2.2,,,,,,
204,Adam Flagler,G,32,33.7,15.6,5.3,12.3,42.6,2.5,6.3,40.0,2.6,3.3,79.0,2.4,4.6,1.2,0.1,1.7,,,,,,
205,Jalen Slawson,F,36,30.7,15.6,5.4,9.6,55.6,1.1,2.9,39.4,3.7,4.8,77.5,7.1,3.2,1.5,1.5,2.6,,,,,,
206,Isaiah Swope,G,33,32.0,15.6,5.4,11.7,46.3,2.2,5.3,42.3,2.5,3.3,74.5,2.4,3.5,1.4,0.0,2.8,,,,,,
207,Tristan Enaruna,F,35,31.9,15.6,6.1,11.8,51.6,0.3,1.5,18.9,3.1,4.5,69.0,6.5,1.4,1.1,1.2,1.6,,,,,,
207,Chris Harris,G,35,31.9,15.6,4.5,12.1,37.4,1.8,5.6,31.5,4.8,6.2,77.0,4.7,1.9,0.9,0.1,2.0,,,,,,
209,Jordan King,G,32,35.9,15.6,5.4,13.6,39.9,2.2,6.8,31.5,2.5,3.0,85.3,3.6,3.1,1.1,0.1,2.4,,,,,,
210,Hunter Maldonado,G,29,34.5,15.6,5.1,10.6,48.1,0.8,2.4,33.8,4.5,6.0,75.3,4.8,4.0,1.4,0.3,3.0,,,,,,
211,Kahliel Spear,F,33,33.0,15.5,5.9,11.8,50.5,0.5,1.8,28.8,3.1,4.8,64.8,8.3,1.9,1.1,1.4,1.7,,,,,,
212,Dae Dae Grant,G,33,32.5,15.5,5.0,12.6,39.3,2.8,7.1,40.3,2.7,3.1,87.3,4.6,2.5,1.2,0.1,1.6,,,,,,
213,David Coit,G,29,34.3,15.5,5.4,12.7,42.9,2.8,7.4,37.7,1.8,2.1,86.7,2.8,2.8,1.2,0.0,1.7,,,,,,
214,Ray'Sean Taylor,G,32,30.6,15.5,4.8,12.8,37.6,2.3,6.5,35.7,3.5,4.3,81.9,4.4,3.0,1.3,0.1,2.3,,,,,,
215,Morgan Safford,G,27,34.4,15.4,5.2,11.0,47.3,1.5,4.4,34.7,3.6,4.5,79.3,5.9,2.4,1.2,0.3,2.2,,,,,,
216,Eric Dixon,F,34,31.6,15.4,5.6,11.4,49.2,1.2,3.3,37.8,3.0,3.8,79.2,6.6,1.4,0.5,0.6,1.5,,,,,,
217,Dwight Wilson,F,32,25.3,15.4,6.4,10.3,61.8,0.0,0.0,0.0,2.7,3.8,71.1,9.2,1.3,0.4,0.2,1.6,,,,,,
217,Ja'Monta Black,G,32,33.8,15.4,4.7,12.2,38.8,3.8,10.2,37.4,2.2,2.5,86.4,3.1,0.7,1.1,0.1,0.9,,,,,,
219,Jaylen Sebree,F,33,30.4,15.4,5.4,11.3,48.0,1.9,4.7,40.3,2.7,3.7,72.4,7.3,2.3,1.0,0.5,1.8,,,,,,
220,Jalen Blackmon,G,31,28.9,15.4,5.2,12.6,41.4,2.3,6.8,33.6,2.7,2.9,91.2,2.3,1.7,0.6,0.2,1.6,,,,,,
220,Enoch Cheeks,G,31,33.4,15.4,5.6,12.6,44.6,1.6,4.4,35.8,2.6,3.3,79.4,4.4,3.5,1.8,1.3,3.0,,,,,,
222,GG Jackson,F,32,32.0,15.4,5.5,14.4,38.4,1.7,5.3,32.4,2.6,3.9,67.7,5.9,0.8,0.8,0.8,2.7,,,,,,
223,AJ McKee,G,33,31.7,15.4,4.8,11.0,43.1,1.8,4.5,39.2,4.1,5.3,77.3,4.3,1.8,1.1,0.2,1.9,,,,,,
224,Daryl Banks,G,32,38.3,15.4,4.5,12.5,36.0,2.5,7.3,34.1,3.9,4.7,83.3,3.8,2.3,1.1,0.3,2.0,,,,,,
225,Gedi Juozapaitis,G,30,34.4,15.4,5.7,12.2,46.4,2.4,6.1,39.9,1.6,1.9,84.2,2.7,2.0,0.7,0.3,2.3,,,,,,
226,Nico Galette,G,33,31.9,15.4,6.1,13.8,43.9,1.1,3.6,30.3,2.2,3.4,64.0,6.7,1.8,1.6,1.0,2.2,,,,,,
227,Tyzhaun Claude,F,31,26.3,15.4,5.6,10.7,52.3,0.1,0.2,33.3,4.1,5.6,72.0,8.6,0.5,0.4,0.9,2.1,,,,,,
228,Erik Stevenson,G,34,26.0,15.4,5.4,12.6,43.0,2.3,6.1,37.9,2.2,2.7,79.6,3.4,2.5,1.1,0.1,2.2,,,,,,
229,Dawson Baker,G,35,27.2,15.3,5.4,11.5,46.7,1.4,3.7,36.9,3.2,4.1,79.6,3.2,1.2,0.8,0.1,1.6,,,,,,
230,Keyonte George,G,33,28.6,15.3,4.7,12.5,37.6,2.3,6.9,33.8,3.6,4.5,79.3,4.2,2.8,1.1,0.2,2.9,,,,,,
231,Moses Wood,F,29,33.0,15.3,4.7,10.4,44.9,2.6,6.4,40.3,3.4,4.1,83.9,6.3,1.8,0.5,0.6,2.0,,,,,,
232,Dawson Garcia,F,26,31.8,15.3,5.7,12.5,45.7,1.2,3.3,34.5,2.7,3.8,71.4,6.7,2.2,0.7,0.7,1.8,,,,,,
233,PJ Hall,C,33,24.6,15.3,5.8,10.9,53.5,1.0,2.5,39.8,2.7,3.4,78.6,5.7,1.0,0.7,1.1,1.7,,,,,,
234,Clarence Daniels,F,30,34.3,15.3,5.5,12.5,44.0,1.1,2.7,39.5,3.2,4.3,75.8,10.7,1.3,1.3,0.6,2.1,,,,,,
235,Jordan Miller,G,37,34.9,15.3,5.9,10.8,54.5,0.9,2.5,35.2,2.6,3.4,78.4,6.2,2.7,1.2,0.4,1.3,,,,,,
236,Hunter Tyson,F,34,34.7,15.3,5.1,10.6,47.9,2.4,6.0,40.5,2.7,3.3,83.8,9.6,1.5,0.9,0.1,1.0,,,,,,
237,Jyare Davis,F,31,33.5,15.3,6.3,13.5,46.8,0.4,1.4,26.2,2.3,3.5,65.7,5.6,2.5,0.9,0.6,2.1,,,,,,
237,Demaree King,G,31,34.9,15.3,5.3,12.3,43.3,3.3,8.1,41.2,1.3,1.6,83.7,2.4,3.3,0.9,0.0,1.8,,,,,,
239,Jordan Sears,G,32,28.8,15.3,5.1,10.4,48.9,1.0,3.1,31.6,4.1,5.2,80.0,3.4,2.8,1.2,0.3,2.1,,,,,,
