RK,NAME,POS,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,REB,AST,STL,BLK,TO,Unnamed: 20,Unnamed: 21,2013,Drafted?,Draft Pick,Draft Year
373,Joshua Freelove,G,32,29.1,13.6,5.3,11.5,46.1,1.8,5.1,35.2,1.2,1.5,79.2,2.8,1.0,0.5,0.3,1.7,,,,,,
374,Ike Azotam,F,31,27.6,13.6,5.3,10.5,50.0,0.0,0.0,0.0,3.1,4.4,69.3,7.9,0.8,0.5,0.6,1.5,,,,,,
375,Jake Odum,G,33,32.4,13.6,3.8,8.1,47.6,0.6,1.5,37.3,5.3,6.9,77.1,4.5,4.6,1.5,0.3,2.7,,,,,,
376,Will Nelson,F,28,29.5,13.6,4.7,12.5,37.5,1.3,4.6,27.7,2.9,4.3,67.8,7.5,1.0,0.6,0.1,2.9,,,,,,
377,Johnny O'Bryant,F,29,29.1,13.6,5.3,11.0,48.0,0.1,0.4,25.0,2.9,4.9,59.6,8.7,1.7,0.5,0.7,3.2,Yes,36.0,2014.0,,,
378,Tate Unruh,G,31,32.1,13.5,4.7,10.5,44.3,3.0,6.9,42.8,1.2,1.4,90.5,4.3,1.6,1.3,0.1,1.5,,,,,,
378,Derrick Barden,F,31,31.9,13.5,5.3,9.7,54.3,0.5,1.2,47.2,2.5,3.7,67.0,8.8,0.9,1.2,0.5,1.5,,,,,,
380,Chase Tapley,G,33,30.8,13.5,4.9,11.5,42.9,2.1,5.6,37.6,1.6,2.0,80.3,3.2,2.7,1.4,0.5,1.3,,,,,,
380,Eric Ferguson,F,33,29.6,13.5,4.8,10.2,47.8,0.6,1.9,32.8,3.2,4.8,67.1,6.2,1.0,1.5,0.8,2.4,,,,,,
382,Derrick Colter,G,30,32.2,13.5,4.5,12.1,37.6,1.7,5.3,31.4,2.8,4.2,66.7,2.8,5.2,0.8,0.2,3.6,,,,,,
382,Chris Patton,F,30,28.0,13.5,5.6,10.3,54.2,0.0,0.1,0.0,2.3,3.6,64.2,5.4,1.5,0.6,0.5,2.8,,,,,,
384,Sheldon Mac,G,34,27.3,13.5,4.0,10.5,38.2,1.0,3.6,27.3,4.6,5.5,83.3,3.9,0.9,0.8,0.1,1.7,,,,,,
385,Travis McKie,F,31,32.2,13.5,4.5,9.9,45.0,1.0,3.2,32.0,3.6,4.7,76.0,7.0,1.2,1.4,1.0,1.8,,,,,,
386,Andrew Lawrence,G,33,32.6,13.5,4.0,9.9,39.9,1.8,5.1,34.9,3.8,4.9,76.7,3.0,3.7,1.3,0.3,2.6,,,,,,
387,Drew Crawford,G,10,31.8,13.5,4.8,12.0,40.0,1.7,4.6,37.0,2.2,2.7,81.5,4.6,1.7,1.0,0.7,1.6,,,,,,
387,Miles Jackson-Cartwright,G,30,33.8,13.5,3.9,10.1,38.2,1.2,3.8,31.0,4.6,5.5,84.1,3.4,3.8,1.0,0.1,3.5,,,,,,
389,Terone Johnson,G,33,32.1,13.5,5.2,12.9,40.2,1.1,3.2,34.6,2.0,3.2,62.3,4.7,2.9,0.5,0.2,2.0,,,,,,
390,Melquan Bolding,G,31,33.8,13.5,4.5,11.3,39.8,1.2,4.2,29.2,3.3,4.7,69.9,4.4,1.7,1.1,0.3,2.3,,,,,,
390,Stacy Wilson,G-F,31,30.2,13.5,4.8,11.6,41.3,1.9,5.8,33.0,2.0,2.7,72.6,3.7,2.5,1.1,0.4,2.8,,,,,,
392,Kedren Johnson,G,33,31.7,13.5,4.4,10.8,40.8,1.7,4.8,35.0,3.0,4.2,72.3,3.5,3.6,1.0,0.5,2.8,,,,,,
393,Mike Liabo,G,30,27.1,13.4,4.4,11.8,37.1,2.5,6.5,37.9,2.2,2.9,77.0,3.2,2.2,0.6,0.1,1.9,,,,,,
394,Jesse Morgan,G,14,28.7,13.4,4.6,12.9,35.9,2.6,7.4,35.6,1.5,1.9,80.8,2.9,1.8,1.7,0.1,1.4,,,,,,
395,Reggie Hearn,G,30,33.0,13.4,4.3,9.7,44.1,1.3,3.8,33.6,3.6,4.9,73.5,4.6,1.5,1.2,0.4,1.9,,,,,,
395,Alasdair Fraser,F,30,33.3,13.4,5.7,11.7,48.9,0.4,1.3,32.5,1.6,2.5,61.8,8.1,1.6,0.8,1.5,2.2,,,,,,
397,Solomon Hill,F,35,33.0,13.4,4.5,9.9,45.8,1.6,4.2,39.0,2.7,3.5,76.6,5.3,2.7,1.1,0.6,2.2,Yes,23.0,2013.0,Yes,23.0,2013.0
398,Frankie Dobbs,G,30,35.8,13.4,4.0,9.4,42.3,1.8,5.2,34.0,3.7,4.6,79.7,3.2,5.3,1.2,0.1,2.4,,,,,,
399,Keith Appling,G,36,33.6,13.4,4.3,10.4,41.5,1.1,3.6,32.0,3.6,4.8,74.9,3.4,3.3,1.3,0.6,2.3,,,,,,
400,Leantwan Luckett,G,34,32.9,13.4,4.6,12.4,37.5,0.4,2.1,18.6,3.7,5.7,64.8,4.0,2.4,1.0,0.2,2.9,,,,,,
401,Terrell Kennedy,C,23,31.9,13.3,4.7,11.5,40.9,0.9,2.9,29.9,3.1,4.3,71.0,5.0,2.6,1.2,0.7,2.1,,,,,,
402,Aaron Anderson,G,33,31.9,13.3,3.8,8.8,43.4,1.6,3.9,41.1,4.1,4.8,86.0,3.3,3.3,1.4,0.1,1.7,,,,,,
403,Kendall Williams,G,34,34.4,13.3,3.7,9.1,40.6,1.4,4.1,34.8,4.5,5.9,76.5,3.5,4.9,1.1,0.1,2.1,,,,,,
403,JayVaughn Pinkston,F,34,26.1,13.3,4.0,8.6,46.4,0.3,1.1,27.0,5.0,7.1,71.0,5.0,1.7,1.0,0.5,2.5,,,,,,
405,Will Cherry,G,22,32.8,13.3,4.0,10.0,40.3,1.0,3.6,26.2,4.3,5.6,76.4,4.3,3.9,1.9,0.4,2.6,,,,,,
406,Cory Jefferson,F,37,27.9,13.3,5.2,8.5,61.0,0.1,0.2,33.3,2.9,4.1,70.4,8.0,0.3,0.5,1.9,0.8,Yes,60.0,2014.0,,,
407,Tony Johnson,G,34,31.2,13.3,4.9,8.9,54.6,0.9,1.9,46.0,2.7,3.3,81.3,3.8,4.8,1.9,0.2,2.2,,,,,,
408,Jerian Grant,G,35,36.3,13.3,4.5,11.0,40.6,1.5,4.3,34.4,2.9,3.9,73.7,2.9,5.5,1.3,0.2,2.9,Yes,19.0,2015.0,,,
409,O.D. Anosike,F,32,37.1,13.3,5.0,9.9,50.0,0.0,0.1,50.0,3.3,6.1,54.4,11.4,1.6,0.9,0.8,2.7,,,,,,
410,Miguel Paul,G,33,33.1,13.3,3.6,9.7,37.0,1.8,5.2,34.1,4.3,5.0,87.2,2.2,7.2,1.5,0.2,3.6,,,,,,
411,James Southerland,F,34,29.5,13.3,4.7,10.5,45.0,2.5,6.2,39.8,1.3,1.7,78.9,5.2,1.1,1.5,0.9,1.2,,,,,,
412,Kevin Mays,F,19,31.8,13.3,4.8,11.6,41.8,0.1,0.4,25.0,3.5,5.4,64.7,6.7,1.3,1.5,0.1,2.8,,,,,,
413,Chris Udofia,F,32,30.8,13.3,5.1,9.8,51.6,0.7,2.1,34.3,2.4,3.6,66.4,4.5,3.3,1.6,2.3,1.8,,,,,,
414,Deonte Alexander,G,30,29.7,13.2,5.0,10.9,46.0,2.2,5.6,39.6,1.0,1.4,71.4,3.1,1.6,1.3,0.3,1.8,,,,,,
415,Shayne Whittington,C,35,29.7,13.2,4.8,9.5,50.3,0.1,0.4,13.3,3.6,4.5,79.6,8.8,1.1,0.7,1.7,1.9,,,,,,
416,Eric Mosley,G,29,22.8,13.2,4.2,9.7,43.6,2.8,6.4,43.8,2.0,2.4,82.9,1.9,2.1,1.3,0.1,1.5,,,,,,
417,Tavares Speaks,G,36,31.2,13.2,4.6,10.5,43.7,0.4,0.9,38.2,3.7,4.5,81.0,3.4,1.2,1.2,0.1,2.1,,,,,,
418,Ed Daniel,F,31,29.6,13.2,4.4,7.8,56.0,0.0,0.2,20.0,4.5,7.3,61.1,10.0,1.1,1.2,1.6,2.0,,,,,,
418,Holden Greiner,F,31,31.6,13.2,4.9,9.7,50.0,1.5,3.4,43.3,2.0,2.6,75.6,6.7,1.9,1.3,0.8,1.6,,,,,,
420,Anthony James,G,32,32.0,13.2,4.9,11.4,42.7,1.3,3.4,38.0,2.2,2.8,75.8,3.7,2.1,0.9,0.0,2.5,,,,,,
421,Jack Isenbarger,G,33,31.8,13.2,4.1,11.3,36.3,2.5,7.2,34.5,2.5,2.9,86.5,3.4,2.6,0.8,0.1,2.1,,,,,,
422,Aaron Moore,F,28,30.4,13.2,5.0,9.7,52.0,0.0,0.3,12.5,3.1,4.2,72.9,7.1,1.5,0.6,0.9,2.1,,,,,,
423,Holton Hunsaker,G,32,33.4,13.2,3.9,10.0,39.4,2.0,5.6,36.3,3.3,3.6,90.4,2.2,3.1,1.4,0.0,2.3,,,,,,
424,Akil Mitchell,F,35,30.5,13.1,5.1,9.3,54.5,0.0,0.1,0.0,3.0,4.4,69.3,8.9,1.5,1.3,0.4,1.8,,,,,,
424,Tyrus McGee,G,35,24.0,13.1,4.5,9.2,48.8,2.7,5.9,46.4,1.4,1.7,82.0,3.5,1.3,1.1,0.3,0.9,,,,,,
426,Ed Townsel,G,31,29.8,13.1,4.4,11.5,38.0,2.1,6.3,33.7,2.3,3.0,75.5,3.2,1.2,1.6,0.0,1.5,,,,,,
427,Durand Scott,G,33,34.6,13.1,4.7,10.4,45.3,1.1,3.1,35.3,2.6,3.4,75.2,4.0,2.6,1.5,0.1,2.0,,,,,,
428,David Laury,F,25,30.9,13.1,5.1,9.6,53.1,0.0,0.0,0.0,2.9,4.4,64.9,10.3,2.0,1.1,1.6,2.1,,,,,,
429,Brian Williams,G,28,35.8,13.1,4.9,12.1,40.2,1.8,5.0,36.2,1.6,2.7,57.9,2.4,4.3,1.6,0.2,2.4,,,,,,
429,Julius Brown,G,28,33.6,13.1,4.6,11.6,40.0,1.1,4.3,26.7,2.7,3.5,75.8,3.1,6.0,1.1,0.1,3.2,,,,,,
431,Dez Wells,G,38,28.6,13.1,5.0,9.6,52.6,0.6,1.8,33.3,2.4,3.5,70.5,4.9,3.0,0.9,0.5,2.8,,,,,,
432,Devin Booker,F-C,31,31.9,13.1,5.1,9.4,54.5,0.1,0.4,18.2,2.8,4.5,62.3,7.5,0.8,0.6,1.1,1.9,Yes,13.0,2015.0,,,
433,Jack Cooley,F,35,29.3,13.1,4.9,8.5,57.9,0.0,0.1,50.0,3.2,4.5,70.3,10.1,0.8,0.7,1.2,1.4,,,,,,
434,Jeromie Hill,F,26,31.0,13.1,4.7,11.3,41.3,1.2,3.8,32.0,2.5,4.0,63.5,6.5,1.4,1.1,0.4,2.5,,,,,,
435,Tyrone Garland,G,27,24.5,13.1,4.7,11.2,42.4,1.0,3.6,28.6,2.6,3.5,72.6,2.1,2.0,1.2,0.0,1.4,,,,,,
436,Keith McDougald,G,28,24.6,13.1,4.5,10.4,43.1,1.6,4.4,36.3,2.5,3.4,75.5,3.9,1.4,1.4,0.1,2.4,,,,,,
437,Jonathon Thompson,G,34,33.9,13.1,4.3,8.6,49.8,1.4,3.5,40.8,3.0,4.0,76.3,3.9,3.1,1.5,0.6,2.1,,,,,,
438,Abdel Nader,F,19,25.4,13.1,4.7,13.9,33.7,1.4,4.9,27.7,2.3,3.0,77.2,5.6,0.9,1.3,0.5,3.2,Yes,58.0,2016.0,,,
439,Kyle Boswell,G,29,30.7,13.0,4.0,9.1,43.9,2.7,6.4,41.9,2.3,3.1,75.6,2.0,1.4,0.6,0.0,1.4,,,,,,
440,Jarvis Threatt,G,30,33.6,13.0,3.8,10.5,36.0,0.5,1.8,26.4,5.0,6.4,79.1,5.7,3.2,1.8,0.2,2.5,,,,,,
441,Lester Wilson,F,32,31.9,13.0,4.8,11.4,42.2,2.3,6.4,36.6,1.1,1.7,61.8,5.3,0.3,0.6,0.1,1.2,,,,,,
442,LaDontae Henton,F,34,34.2,13.0,4.6,11.5,40.3,0.9,3.5,25.8,2.8,3.5,81.4,8.3,1.0,1.0,0.6,2.0,,,,,,
443,Isaiah Austin,C,35,29.9,13.0,5.2,11.3,45.9,0.9,2.6,33.3,1.8,2.9,63.4,8.3,1.1,0.3,1.7,1.9,,,,,,
444,DeShawn Painter,C,30,29.0,13.0,5.2,11.9,43.5,0.4,1.3,33.3,2.2,3.7,60.9,8.4,0.8,0.4,1.0,2.0,,,,,,
444,Dorian Green,G,34,32.8,13.0,4.0,9.6,41.5,1.6,4.3,36.1,3.5,4.5,78.3,2.6,3.6,0.8,0.1,1.8,,,,,,
444,Latif Rivers,G,20,29.2,13.0,4.3,10.6,40.3,2.1,5.2,39.4,2.5,3.1,79.0,2.6,1.7,0.8,0.2,2.0,,,,,,
444,Tony Mitchell,F,32,32.4,13.0,4.4,9.9,44.0,0.9,3.1,30.0,3.3,4.9,67.5,8.5,0.8,1.0,2.7,2.4,Yes,37.0,2013.0,Yes,37.0,2013.0
444,Kyle Benjamin Wilson,G,31,26.2,13.0,4.9,10.8,45.2,1.2,2.9,41.6,2.1,2.5,81.0,2.3,1.8,0.5,0.0,1.9,,,,,,
449,Corey Walden,G,35,29.1,13.0,4.1,8.1,49.8,1.2,3.3,36.0,3.7,4.2,87.8,3.5,1.9,1.7,0.1,1.6,,,,,,
450,Zeke Marshall,C,33,28.2,13.0,4.6,7.1,65.1,0.1,0.1,66.7,3.6,5.7,64.2,7.0,0.8,0.6,3.7,1.4,,,,,,
451,Ryan Nicholas,F,32,31.1,13.0,4.5,10.8,41.6,1.2,3.1,37.8,2.8,3.9,72.0,8.7,1.1,0.9,0.2,2.0,,,,,,
452,Jeff Early,G,30,30.4,13.0,5.1,10.0,51.2,0.2,0.8,25.0,2.5,3.4,72.8,7.2,1.1,1.7,0.1,1.6,,,,,,
453,Matthew Hezekiah,F,30,31.7,12.9,5.8,10.5,55.7,0.0,0.0,0.0,1.3,1.9,67.9,7.4,0.6,0.9,1.2,1.7,,,,,,
454,Kenny Kadji,F-C,36,29.1,12.9,4.7,9.9,47.1,1.3,3.7,35.1,2.3,3.4,66.1,6.8,0.8,0.4,1.3,1.8,,,,,,
455,Gary Harris,G,34,29.7,12.9,4.4,9.7,45.6,1.9,4.6,41.1,2.2,2.9,75.5,2.5,1.4,1.3,0.2,1.5,Yes,19.0,2014.0,,,
456,C.J. Reed,G,33,34.6,12.9,4.2,11.8,35.7,1.8,5.2,35.1,2.7,3.3,81.5,3.3,3.8,1.2,0.0,2.1,,,,,,
457,Kierre Greenwood,G,28,32.0,12.9,4.4,10.6,41.9,0.5,1.4,36.8,3.5,4.3,81.8,3.1,4.1,1.9,0.1,2.8,,,,,,
458,Ashley Hamilton,F,34,32.3,12.9,4.2,10.8,38.7,0.8,2.4,34.1,3.7,5.1,73.3,7.1,1.4,1.0,0.4,3.1,,,,,,
459,Ryan Kelly,F,23,28.9,12.9,4.2,9.2,45.3,1.5,3.6,42.2,3.0,3.7,81.2,5.3,1.7,0.7,1.6,1.0,Yes,48.0,2013.0,Yes,48.0,2013.0
460,Daman Starring,G,36,30.4,12.9,4.3,10.4,41.0,2.0,4.9,40.7,2.4,3.0,78.0,3.9,2.0,0.9,0.1,1.9,,,,,,
461,Markel Starks,G,32,34.1,12.8,4.8,10.6,45.7,2.0,4.7,41.7,1.2,1.6,73.1,1.8,3.0,1.3,0.1,2.0,,,,,,
462,Aaron White,F,38,29.2,12.8,3.7,7.9,46.8,0.4,1.7,22.7,5.1,6.8,74.8,6.2,1.3,1.1,0.7,1.6,Yes,49.0,2015.0,,,
463,Dundrecous Nelson,G,18,18.4,12.8,3.8,10.8,34.9,1.1,4.8,22.1,4.2,5.8,73.1,1.7,2.1,1.3,0.1,2.4,,,,,,
464,John Jordan,G,29,36.6,12.8,4.2,10.3,40.3,0.3,1.3,23.7,4.2,5.8,71.6,4.8,5.5,1.3,0.2,2.8,,,,,,
465,Tahj Tate,G,32,34.7,12.8,4.8,11.5,41.4,1.0,3.6,28.9,2.3,3.3,68.2,3.1,2.3,1.3,0.2,2.9,,,,,,
466,John Dickson,F,29,27.4,12.8,4.6,11.3,40.5,1.0,3.4,30.3,2.6,3.4,75.8,5.7,0.8,0.8,0.9,1.6,,,,,,
467,Jesse Berry,G,27,29.1,12.8,3.6,9.3,38.5,2.2,5.9,37.5,3.4,4.6,73.4,2.1,2.5,0.6,0.1,3.1,,,,,,
468,George Fant,F,35,29.0,12.8,4.7,9.7,48.2,0.0,0.0,0.0,3.5,5.7,60.5,6.6,0.7,0.7,1.1,2.7,,,,,,
469,Fran Dougherty,F,13,26.2,12.8,5.0,9.8,50.8,0.4,1.8,20.8,2.4,3.4,70.5,7.5,1.0,0.6,1.1,1.9,,,,,,
470,Jordan Downing,G-F,29,34.3,12.8,4.7,11.1,42.4,2.2,5.2,43.3,1.1,1.4,75.6,3.8,1.2,0.4,0.2,1.7,,,,,,
471,Bryn Forbes,G,32,28.3,12.7,4.3,9.8,43.3,1.9,4.9,38.9,2.3,2.9,80.4,3.5,1.2,0.8,0.0,1.7,,,,,,
472,Richard Howell,F,35,31.6,12.7,5.2,9.2,57.0,0.0,0.0,0.0,2.3,3.5,64.8,10.9,1.7,1.0,0.9,1.6,,,,,,
472,Robert Olson,G,35,32.6,12.7,4.5,11.8,38.6,2.1,6.5,32.2,1.5,2.1,73.0,4.4,2.1,1.1,0.2,1.6,,,,,,
472,Jimmy Hall,F,7,32.0,12.7,5.1,10.1,50.7,0.0,0.0,0.0,2.4,4.1,58.6,9.4,1.1,1.0,1.4,2.0,,,,,,
475,Donta Harper,F,34,28.1,12.7,4.6,10.1,44.9,0.1,0.4,13.3,3.5,4.9,71.9,4.9,2.1,1.4,1.0,3.1,,,,,,
476,Cashmere Wright,C,33,29.6,12.7,4.2,10.7,39.5,2.2,6.1,36.1,2.0,2.5,80.2,2.4,3.2,1.6,0.0,1.8,,,,,,
477,Terell Parks,F-C,26,31.4,12.7,5.4,9.5,56.9,0.0,0.0,0.0,1.8,4.1,43.9,9.6,1.6,1.0,2.5,1.9,,,,,,
478,Ty Greene,G,33,33.2,12.6,4.1,10.6,38.6,2.3,6.4,36.2,2.2,3.2,67.6,2.8,2.5,1.5,0.1,1.5,,,,,,
479,Devon Collier,F,32,25.5,12.6,4.6,8.9,51.2,0.0,0.0,0.0,3.5,5.3,66.3,6.0,1.6,0.9,0.9,2.2,,,,,,
480,Rashad Hassan,F,34,25.6,12.6,5.0,9.3,54.0,0.1,0.5,23.5,2.5,3.9,63.9,5.8,0.7,0.6,0.7,2.3,,,,,,
480,Marcos Knight,G,34,26.4,12.6,4.6,10.2,44.7,0.5,1.7,31.6,3.0,4.3,69.2,5.8,2.5,1.1,0.4,1.9,,,,,,
482,Phillip Crawford,F,26,21.5,12.6,5.2,9.4,55.5,0.0,0.2,20.0,2.1,3.3,63.2,6.1,0.6,0.7,0.6,2.0,,,,,,
483,Colin Reddick,F,31,28.5,12.6,4.8,9.6,50.2,0.0,0.0,0.0,2.9,4.0,72.8,6.2,1.7,0.9,1.0,1.8,,,,,,
483,Aaron Cosby,G,31,31.2,12.6,4.0,9.3,42.6,2.1,5.3,40.0,2.5,3.4,75.2,2.5,3.0,0.4,0.0,2.8,,,,,,
485,Scott Wood,F,35,34.0,12.6,3.6,8.3,43.6,3.0,6.7,44.1,2.4,2.7,91.4,2.9,1.1,0.5,0.6,1.0,,,,,,
486,Chris Johnson,G-F,29,28.9,12.6,4.1,9.7,42.5,1.2,3.2,38.0,3.2,4.0,78.6,3.4,1.7,0.9,0.1,1.6,,,,,,
487,Desharick Guidry,F,31,31.8,12.6,4.8,10.2,47.0,0.6,1.6,40.8,2.4,3.5,69.2,7.5,0.9,1.1,0.5,1.8,,,,,,
487,J.T. Adenrele,F,31,24.7,12.6,5.0,8.8,56.4,0.0,0.1,50.0,2.6,4.0,65.9,5.9,1.1,0.6,1.5,2.2,,,,,,
489,Wes Eikmeier,G,35,31.0,12.6,4.1,10.9,38.1,1.5,4.3,36.2,2.7,3.1,89.7,1.7,2.1,0.5,0.1,1.7,,,,,,
490,Corey Petros,F,33,33.8,12.5,4.8,8.4,56.5,0.0,0.0,0.0,3.0,5.8,51.8,8.2,1.0,0.6,0.3,1.5,,,,,,
491,Carl Hall,F,32,28.6,12.5,4.5,8.3,54.3,0.0,0.1,0.0,3.5,5.2,67.3,6.8,0.7,0.5,1.7,1.3,,,,,,
492,Karvel Anderson,G,33,25.0,12.5,4.3,9.1,47.5,2.5,5.7,43.9,1.4,1.6,84.9,2.6,1.1,0.8,0.2,1.2,,,,,,
493,Tony Snell,G,35,31.2,12.5,4.1,9.7,42.2,1.8,4.7,39.0,2.5,2.9,84.3,2.6,2.9,0.8,0.5,2.1,Yes,20.0,2013.0,Yes,20.0,2013.0
494,Leonard Washington,F,32,30.4,12.5,4.6,9.5,48.4,0.4,2.6,15.9,2.9,4.6,63.7,8.2,1.7,1.3,1.7,2.1,,,,,,
494,Mike Rosario,G,36,29.5,12.5,4.4,9.9,44.8,1.7,4.6,36.7,1.9,2.3,83.1,2.6,2.0,0.9,0.0,1.8,,,,,,
496,Ceola Clark,G,30,35.6,12.5,3.7,8.8,42.6,2.3,5.5,41.5,2.7,3.3,82.0,3.3,4.1,1.9,0.1,1.9,,,,,,
497,Jordan Dykstra,F,35,32.5,12.5,4.4,9.8,44.8,1.6,3.7,42.7,2.1,2.7,76.6,7.9,1.4,0.5,0.5,1.9,,,,,,
498,Ray Gallegos,G,33,37.5,12.5,4.5,12.6,36.1,2.5,8.2,30.6,0.8,1.3,63.6,3.1,1.2,1.4,0.4,1.1,,,,,,
499,Blake Allen,G,34,34.9,12.4,4.4,11.3,38.4,2.8,7.7,36.0,1.0,1.5,64.7,4.4,3.1,0.8,0.1,1.2,,,,,,
