RK,Unnamed: 1,POS,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,REB,AST,Unnamed: 17,Unnamed: 18,2015,Drafted?,Draft Pick,Draft Year
184,Travis Trice,G,39,33.6,15.3,5.0,12.6,39.7,2.3,6.3,36.9,3.0,4.2,71.5,3.2,5.1,,,,,,
186,Georges Niang,F,34,30.7,15.3,5.5,11.9,46.1,1.4,3.4,40.0,3.0,3.7,80.8,5.4,3.4,Yes,50.0,2016.0,,,
187,Tim Kempton,C,30,28.9,15.3,5.7,11.5,49.9,0.0,0.0,100.0,3.8,5.3,71.2,8.7,1.0,,,,,,
188,David Brown,G,34,32.9,15.3,4.9,11.4,42.4,2.5,7.0,35.9,3.1,4.2,73.4,3.4,2.1,,,,,,
189,Kyle Hittle,F,28,36.4,15.3,5.0,10.2,49.5,2.1,5.2,41.4,3.1,4.2,73.5,6.4,2.1,,,,,,
190,Seth Tuttle,F,35,30.4,15.3,5.2,8.7,60.4,0.5,1.3,43.2,4.3,5.6,76.4,6.9,3.3,,,,,,
191,Seth Gearhart,F,32,33.9,15.3,4.5,10.1,44.1,2.2,5.4,39.9,4.2,5.1,81.6,5.3,1.8,,,,,,
192,Jaylen Bland,G,31,35.6,15.2,4.9,12.7,38.2,3.1,7.9,38.8,2.4,3.0,80.4,4.8,1.6,,,,,,
193,Yonel Brown,G,32,37.0,15.2,4.5,10.9,41.1,2.0,5.2,38.2,4.2,4.7,90.0,2.3,2.8,,,,,,
194,Jalen Moore,F,31,34.4,15.2,5.1,10.3,49.2,1.5,3.7,39.1,3.6,4.8,74.5,6.7,1.7,,,,,,
195,Bruce Beckford,F,32,33.2,15.2,5.2,11.8,44.2,0.8,3.0,26.8,3.9,4.8,82.2,7.3,1.4,,,,,,
196,Ike Nwamu,G,35,33.2,15.1,4.9,11.4,42.8,2.3,6.1,37.2,3.1,4.1,76.1,3.3,1.6,,,,,,
197,Jay Harris,G,30,32.5,15.1,4.1,10.6,38.4,1.7,5.2,32.5,5.3,5.9,89.8,3.0,3.7,,,,,,
198,Marcquise Reed,G,35,27.8,15.1,5.6,11.5,49.0,0.9,2.3,41.2,2.9,3.7,77.9,2.5,2.1,,,,,,
199,Dez Wells,G,28,30.5,15.1,5.3,11.3,46.4,0.9,1.8,51.0,3.7,4.6,80.6,5.3,2.8,,,,,,
200,Darion Rackley,G,29,32.4,15.1,4.1,11.7,35.5,1.4,4.9,28.0,5.4,7.3,74.9,3.9,2.1,,,,,,
201,Phil Forte,G,32,33.7,15.0,4.3,10.3,42.4,2.2,5.8,38.0,4.1,4.9,84.0,2.1,1.7,,,,,,
202,Andrew Andrews,G,31,33.8,15.0,4.5,11.2,40.3,2.1,5.6,37.6,3.8,4.7,81.5,4.3,2.2,,,,,,
203,Matt Carlino,G,28,33.0,15.0,4.6,11.4,40.3,3.0,7.1,41.9,2.8,3.4,82.1,3.7,3.1,,,,,,
204,Raheem Appleby,G,36,32.9,14.9,5.6,13.9,40.0,2.0,6.0,32.9,1.8,2.4,76.7,2.7,2.0,,,,,,
205,Vince Shamar Hunter,F,33,28.5,14.9,5.5,10.5,52.6,0.1,0.3,40.0,3.8,6.3,59.9,9.2,1.7,,,,,,
206,Xavier Rathan-Mayes,G,32,34.7,14.9,5.2,12.4,41.6,1.5,5.3,28.1,3.1,4.4,69.0,3.5,4.3,,,,,,
207,Ousmane Drame,F,30,29.1,14.9,5.3,11.6,45.5,0.0,0.1,33.3,4.3,5.3,80.6,11.2,1.0,,,,,,
208,Javarez Willis,G,29,33.2,14.8,5.2,12.5,41.9,3.0,7.7,39.2,1.3,1.6,86.7,3.1,3.2,,,,,,
209,Aaron Brown,F,32,33.9,14.8,4.9,12.0,41.1,1.9,5.9,31.6,3.1,4.5,68.5,3.1,2.0,,,,,,
209,Kori Babineaux,G,32,33.8,14.8,6.0,12.4,48.7,0.1,0.7,9.5,2.7,4.5,59.3,3.9,4.0,,,,,,
211,Anthony Brown,G,37,35.7,14.8,4.8,11.0,43.1,2.1,4.8,44.1,3.1,3.9,79.5,6.9,2.5,Yes,34.0,2015.0,Yes,34.0,2015.0
212,Danuel House Jr,G,26,32.5,14.8,4.8,11.5,41.7,2.4,6.0,40.0,2.8,4.3,64.3,3.8,2.1,,,,,,
213,Will Cummings,G,36,34.0,14.8,4.4,11.0,40.2,0.7,2.9,22.9,5.3,6.5,80.8,4.1,4.2,,,,,,
214,Ron Baker,G,35,32.7,14.7,4.9,11.3,43.3,2.3,6.0,38.3,2.7,3.5,75.8,4.5,2.5,,,,,,
215,Richaun Holmes,F,31,28.8,14.7,5.3,9.5,56.3,0.6,1.4,41.9,3.5,4.9,71.2,8.0,0.8,Yes,37.0,2015.0,Yes,37.0,2015.0
216,Damon Sherman-Newsome,G,33,31.1,14.7,5.3,11.5,46.1,2.1,5.5,37.4,2.1,3.0,68.0,3.4,1.8,,,,,,
217,Alex Hamilton,G,36,30.5,14.7,4.7,11.0,43.0,0.9,3.3,28.6,4.3,5.8,74.6,3.3,2.6,,,,,,
218,Jordan Williams,G,31,34.3,14.7,4.9,12.6,39.0,1.3,4.8,27.5,3.5,4.8,73.2,4.9,2.1,Yes,36.0,2011.0,,,
219,Stephen Maxwell,F,33,33.7,14.7,5.2,10.6,48.9,0.0,0.0,0.0,4.3,5.9,73.7,8.0,0.6,,,,,,
220,Josh Hawkinson,F,31,32.7,14.7,5.4,10.7,50.0,0.2,1.1,20.0,3.7,4.4,85.3,10.8,1.0,,,,,,
221,Scott Eatherton,F,35,30.1,14.7,5.6,9.5,59.2,0.2,0.9,25.8,3.2,4.6,69.4,6.4,1.5,,,,,,
222,Anthony Holliday,G,29,28.6,14.7,4.7,9.6,48.6,0.9,2.6,36.0,4.4,5.7,78.0,1.9,3.4,,,,,,
223,Karl Cochran,G,35,31.1,14.6,5.2,13.4,38.9,2.8,7.7,36.6,1.4,2.1,64.9,5.9,2.7,,,,,,
224,Bobby Hain,F,32,31.8,14.6,5.7,11.0,51.4,0.2,1.0,22.6,3.0,4.3,70.8,7.4,2.0,,,,,,
225,Delon Wright,G,35,33.3,14.5,4.7,9.3,50.9,0.7,2.1,35.6,4.4,5.2,83.6,4.9,5.1,Yes,20.0,2015.0,Yes,20.0,2015.0
226,Denzel Valentine,G,39,33.2,14.5,5.1,11.4,44.3,2.6,6.3,41.6,1.8,2.2,82.6,6.3,4.3,Yes,14.0,2016.0,,,
227,Codi Miller-McIntyre,G,32,31.5,14.5,5.2,11.6,45.0,0.6,2.1,28.4,3.5,5.4,64.4,4.8,4.3,,,,,,
227,Marcus Jackson,G,32,31.7,14.5,4.8,11.6,41.4,2.7,6.7,39.7,2.3,2.8,83.1,3.5,2.7,,,,,,
229,Schadrac Casimir,G,35,34.3,14.5,4.5,10.4,42.7,2.7,6.3,42.3,2.9,3.3,89.5,2.8,2.0,,,,,,
230,Nic Moore,G,34,34.7,14.5,4.6,10.9,42.0,2.3,5.4,41.6,3.1,3.4,88.9,2.3,5.1,,,,,,
230,James Woodard,G,34,34.5,14.5,4.6,11.4,40.7,2.6,7.0,37.0,2.6,3.7,70.6,4.9,1.1,,,,,,
232,Malcolm Smith,F,25,25.6,14.5,4.3,9.3,46.1,0.3,1.0,33.3,5.6,7.6,73.3,5.1,1.6,,,,,,
233,Sheldon Mac,G,38,33.6,14.5,5.1,10.4,48.4,1.4,4.0,35.8,2.9,3.6,82.4,4.7,1.9,,,,,,
234,Cane Broome,G,32,31.6,14.5,5.2,11.6,44.5,1.4,4.2,33.8,2.8,3.7,75.2,3.8,2.4,,,,,,
235,Malcolm Miller,F,30,31.7,14.5,4.5,10.2,44.4,1.5,4.0,37.2,3.9,4.7,83.0,4.9,1.2,,,,,,
236,Josh Scott,F,26,30.8,14.5,5.0,9.2,54.4,0.0,0.2,25.0,4.4,5.9,75.2,8.4,1.1,,,,,,
237,Quinton Upshur,G,38,29.8,14.4,4.5,11.9,37.9,2.2,6.5,33.2,3.2,4.3,74.5,3.4,1.2,,,,,,
238,Kyle Anderson,G,23,34.3,14.4,5.0,13.6,37.1,2.3,7.4,31.8,2.0,2.4,82.1,4.0,2.0,Yes,30.0,2014.0,,,
239,Korey Billbury,G,28,33.2,14.4,5.0,12.7,39.6,1.0,2.8,35.4,3.4,5.0,67.1,7.4,2.9,,,,,,
240,Tylor Ongwae,F,38,35.4,14.4,5.2,12.8,40.8,0.7,2.7,24.3,3.3,4.0,83.6,6.6,2.9,,,,,,
241,Rashawn Rembert,G,30,32.6,14.4,4.6,11.2,41.1,3.0,7.9,37.8,2.2,2.7,82.5,2.6,1.2,,,,,,
241,Carson Puriefoy,G,35,33.1,14.4,4.6,12.1,38.1,1.5,4.8,30.4,3.7,4.9,75.7,3.2,3.4,,,,,,
241,Damian Jones,C,35,29.1,14.4,5.3,9.4,56.1,0.0,0.1,20.0,3.8,6.3,59.9,6.5,0.7,Yes,30.0,2016.0,,,
244,Malcolm Hill,G,33,30.6,14.4,4.7,10.7,44.3,1.3,3.3,38.9,3.7,4.7,78.1,4.8,1.3,,,,,,
245,Tyler Larson,G,33,34.6,14.4,4.7,11.0,43.1,1.0,2.6,37.2,3.9,5.2,75.1,7.8,2.9,,,,,,
246,Daishon Knight,G,35,29.9,14.3,5.1,11.6,43.8,1.3,3.5,36.6,2.9,3.3,86.3,3.3,2.4,,,,,,
247,Michael Dison,G,30,29.0,14.3,5.0,12.2,41.0,2.0,5.0,39.1,2.4,3.3,72.4,4.0,1.3,,,,,,
247,Jesse Reed,G,33,38.5,14.3,4.8,10.2,47.0,1.4,3.9,35.7,3.4,4.4,77.1,5.0,1.3,,,,,,
249,Justin Sears,F,31,32.6,14.3,5.0,9.7,51.2,0.1,0.2,33.3,4.3,6.3,69.1,7.5,1.5,,,,,,
250,Darrun Hilliard,G,35,28.8,14.3,4.9,11.0,44.0,2.3,5.8,38.7,2.3,2.9,79.6,3.1,2.1,Yes,38.0,2015.0,Yes,38.0,2015.0
251,Anton Grady,F,34,29.7,14.3,5.6,11.5,48.8,0.1,0.3,40.0,2.9,4.6,64.5,7.9,1.7,,,,,,
252,Corey Petros,F,33,36.1,14.3,6.1,10.1,60.2,0.0,0.0,0.0,2.1,4.5,46.3,8.2,2.0,,,,,,
252,Jahad Thomas,G,22,32.1,14.3,5.6,10.7,52.3,0.2,0.6,35.7,2.9,4.5,63.0,6.5,1.5,,,,,,
254,Lucky Jones,G,31,29.8,14.3,4.4,11.2,39.0,1.9,5.8,33.1,3.6,4.6,78.9,5.9,1.4,,,,,,
255,Kris Davis,G,28,31.5,14.3,4.8,10.2,47.4,1.8,4.1,43.9,2.8,4.0,69.9,3.8,1.4,,,,,,
255,Zak Irvin,G,32,36.3,14.3,5.1,12.7,40.2,2.4,6.8,35.5,1.7,2.4,69.7,4.8,1.5,,,,,,
257,Juwan Staten,G,30,31.3,14.2,4.8,11.3,42.1,0.7,1.9,36.2,4.0,5.7,70.2,2.7,4.6,,,,,,
258,Cedric Blossom,F,31,34.7,14.2,5.2,12.2,42.6,0.1,0.3,25.0,3.8,5.4,69.6,7.1,0.7,,,,,,
259,Eric Washington,G,32,32.2,14.2,4.3,9.5,45.1,0.8,2.5,32.9,4.8,6.1,79.5,3.2,5.5,,,,,,
259,Addison Spruill,G,32,30.7,14.2,5.2,11.6,44.5,0.4,1.6,27.5,3.5,4.8,73.0,6.5,1.6,,,,,,
261,Evan Bradds,F,33,28.1,14.2,5.6,8.2,68.8,0.2,0.4,38.5,2.8,4.4,64.8,7.2,1.3,,,,,,
262,Wesley Person,G,29,34.9,14.2,4.6,11.2,40.9,2.6,6.9,37.2,2.5,3.1,79.1,2.8,1.0,,,,,,
263,Steve McWhorter,G,30,35.0,14.2,4.9,10.8,45.4,1.3,3.9,33.9,3.1,4.1,74.8,4.7,4.6,,,,,,
264,Casey Jones,G,32,29.5,14.2,5.3,10.1,51.9,0.1,0.4,25.0,3.6,5.1,71.0,7.0,1.8,,,,,,
265,Elijah Bryant,G,33,25.5,14.2,4.5,11.7,38.2,1.3,3.8,34.9,3.9,5.2,75.1,4.2,2.7,,,,,,
266,Jherrod Stiggers,G,31,35.6,14.2,4.5,12.4,36.2,3.1,9.0,34.3,2.1,2.7,76.5,3.6,2.5,,,,,,
267,Madarious Gibbs,G,32,38.6,14.2,4.9,11.5,42.9,0.7,2.8,25.3,3.6,5.3,67.5,3.3,4.2,,,,,,
268,Rysheed Jordan,G,31,30.7,14.1,4.6,10.6,43.5,1.4,3.8,36.4,3.5,5.4,65.7,3.7,3.1,,,,,,
269,Steve Forbes,F,28,24.2,14.1,5.0,8.9,56.6,0.0,0.0,0.0,4.0,5.4,75.3,6.1,1.0,,,,,,
270,Brent Jones,G,35,33.9,14.1,4.5,11.3,39.6,1.4,4.3,32.9,3.7,4.8,77.2,3.4,5.3,,,,,,
271,Kevin Bailey,G,26,26.1,14.1,4.7,11.4,41.6,1.2,3.3,34.9,3.5,4.3,81.1,2.4,1.8,,,,,,
272,Ryan Taylor,F,32,28.8,14.1,4.8,11.2,42.3,0.9,3.2,27.5,3.7,5.3,69.8,8.6,2.8,,,,,,
273,Deondre Parks,G,35,31.8,14.1,4.8,11.2,42.7,2.0,5.4,36.3,2.5,3.4,75.4,4.1,1.9,,,,,,
274,Marcus Paige,G,38,33.2,14.1,4.5,10.9,41.3,2.5,6.3,39.5,2.5,2.9,86.5,2.9,4.5,Yes,55.0,2016.0,,,
275,Malcolm Brogdon,G,34,32.5,14.0,4.6,11.0,42.2,1.3,3.8,34.4,3.4,3.9,87.9,3.9,2.4,Yes,36.0,2016.0,,,
275,Mike Scott,G,30,30.0,14.0,4.9,11.1,44.1,1.8,4.7,37.3,2.4,3.2,76.8,3.2,5.3,Yes,43.0,2012.0,,,
275,Devin Martin,G,30,29.9,14.0,4.5,10.7,42.2,2.0,4.9,39.9,3.0,3.7,80.2,4.3,1.4,,,,,,
278,Javier Duren,G,32,31.4,14.0,4.1,10.3,40.2,1.6,4.5,36.4,4.1,5.2,78.4,5.5,3.9,,,,,,
278,Mark Tollefsen,F,32,31.3,14.0,5.5,10.3,53.5,1.3,3.5,37.8,1.7,2.6,64.6,5.4,1.5,,,,,,
280,Jamel Waters,G,29,32.4,14.0,5.1,11.7,43.2,1.2,3.8,31.5,2.6,3.5,75.2,3.8,5.2,,,,,,
281,Rob Poole,G,28,33.2,14.0,4.3,10.8,39.5,2.0,5.5,35.9,3.5,4.2,83.8,4.6,1.8,,,,,,
282,Dylan Garrity,G,33,32.9,13.9,4.5,9.7,46.4,2.5,6.0,40.9,2.5,3.0,83.0,2.0,2.5,,,,,,
283,Kruize Pinkins,F,32,26.2,13.9,4.8,9.9,48.7,1.0,2.6,39.0,3.3,5.1,65.0,5.5,1.4,,,,,,
284,Aly Ahmed,C,31,29.5,13.9,5.1,10.4,49.2,0.0,0.2,20.0,3.6,5.0,73.4,7.2,1.5,,,,,,
285,Brett Olson,G,30,35.4,13.9,4.6,9.6,48.3,2.2,5.3,41.9,2.4,2.9,83.9,3.4,3.0,,,,,,
286,Cody Larson,F,35,28.5,13.9,4.9,9.9,49.7,0.1,0.3,33.3,4.0,5.5,73.3,7.2,1.8,,,,,,
287,Sam Rowley,F,33,33.2,13.9,5.1,10.1,50.6,0.0,0.1,0.0,3.7,4.5,82.0,7.6,1.8,,,,,,
287,Ron Curry,G,33,35.6,13.9,4.3,10.6,40.4,1.9,4.5,42.2,3.5,4.7,73.7,3.8,4.3,,,,,,
287,Taurean Prince,F,33,26.3,13.9,5.1,10.7,47.2,1.8,4.6,39.5,2.0,3.1,64.4,5.6,1.3,Yes,12.0,2016.0,,,
290,Sterling Smith,G,31,30.1,13.9,4.7,10.1,46.8,2.5,5.9,41.8,2.0,2.5,77.2,4.9,1.6,,,,,,
291,Sam Dekker,F,40,31.0,13.9,5.3,10.2,52.5,1.3,3.8,33.1,2.0,2.8,70.8,5.5,1.2,Yes,18.0,2015.0,Yes,18.0,2015.0
292,Rashad Muhammad,G,27,32.3,13.9,4.4,11.6,38.1,2.2,6.1,36.0,2.9,3.6,79.6,3.3,1.1,,,,,,
293,Tyrell Nelson,F,35,27.6,13.9,5.6,9.1,60.9,0.0,0.1,0.0,2.7,4.3,63.2,6.5,0.8,,,,,,
294,Marvin Dominique,F,34,32.2,13.9,4.9,10.6,46.1,1.1,3.0,36.3,3.0,4.0,74.8,7.2,0.5,,,,,,
294,Jacob Parker,F,34,27.1,13.9,4.6,9.0,51.1,1.6,3.7,44.0,3.0,3.6,83.7,5.5,1.6,,,,,,
296,Michael Bryson,G,33,32.1,13.9,4.8,10.9,44.4,2.1,5.7,36.0,2.1,2.5,85.4,4.8,1.7,,,,,,
297,Kyle Collinsworth,G,33,30.9,13.8,4.8,10.2,47.2,0.2,0.6,28.6,4.1,5.5,73.6,8.7,6.0,,,,,,
297,Brandon Bos,G,33,30.9,13.8,4.5,12.1,36.9,1.5,4.2,34.8,3.5,4.2,82.6,3.6,2.2,,,,,,
297,Andre Hollins,G,33,30.5,13.8,4.6,11.1,41.8,2.5,6.0,41.2,2.1,2.7,75.6,4.0,2.7,,,,,,
300,Deville Smith,G,34,35.9,13.8,5.0,12.1,41.5,1.8,5.6,32.1,2.0,3.0,66.0,4.5,4.5,,,,,,
300,Perry Ellis,F,34,28.8,13.8,4.9,10.7,45.7,0.5,1.4,39.1,3.5,4.8,73.0,6.9,1.2,,,,,,
302,Kris Yanku,G,37,30.0,13.8,3.5,10.6,33.1,0.5,1.8,29.4,6.2,7.8,79.6,4.5,5.1,,,,,,
303,George Fant,F,32,28.8,13.8,5.3,10.0,53.0,0.0,0.0,0.0,3.2,5.1,62.0,8.4,1.6,,,,,,
303,Mike Brown,G,32,34.9,13.8,5.1,11.1,45.8,1.3,3.6,36.8,2.3,3.5,67.0,6.3,1.6,,,,,,
305,Kentwan Smith,F,31,28.4,13.8,5.2,9.8,52.6,0.8,2.6,32.5,2.6,3.8,68.6,6.8,1.3,,,,,,
306,Stanley Johnson,F,38,28.4,13.8,4.6,10.3,44.6,1.1,3.1,37.1,3.5,4.7,74.2,6.5,1.7,Yes,8.0,2015.0,Yes,8.0,2015.0
307,Bernard Thompson,G,32,32.2,13.8,4.7,12.0,39.4,2.3,6.1,37.8,2.0,2.7,73.6,5.0,1.8,,,,,,
307,Matt Bingaya,G,28,32.6,13.8,4.8,11.0,43.7,0.9,3.3,27.2,3.2,4.7,68.2,5.9,2.1,,,,,,
309,Jalen Jones,G,31,28.8,13.7,4.8,10.6,45.0,0.4,1.3,30.0,3.8,5.2,72.8,6.6,0.8,,,,,,
310,Jarell Flora,G,34,32.3,13.7,4.9,11.3,43.3,2.4,5.8,40.4,1.6,1.9,81.8,4.2,1.5,,,,,,
311,Jontrell Walker,G,27,29.9,13.7,4.4,10.3,42.8,1.8,4.9,36.6,3.1,3.6,85.7,2.2,1.8,,,,,,
312,Sir'Dominic Pointer,G,33,34.6,13.7,5.3,10.1,52.4,0.1,0.8,8.0,3.0,4.2,72.5,7.7,3.0,Yes,53.0,2015.0,Yes,53.0,2015.0
313,Cameron Golden,G,29,35.1,13.7,4.6,12.6,36.3,2.1,6.8,31.0,2.4,3.4,70.7,3.1,2.7,,,,,,
314,Evan Kelley,G,32,31.2,13.7,5.4,11.7,45.9,0.3,1.5,22.4,2.6,4.3,61.0,4.0,2.4,,,,,,
315,Robert Brown,G,36,32.4,13.7,4.9,12.2,40.2,1.7,5.2,32.6,2.2,3.0,73.8,3.7,3.0,,,,,,
315,Aaron Valdes,G,33,28.3,13.7,4.9,10.2,47.6,0.9,2.6,36.0,3.0,4.5,66.2,5.3,1.2,,,,,,
317,Jamel Artis,F,34,31.8,13.6,4.7,10.0,46.9,1.1,2.9,39.4,3.1,3.9,79.5,6.0,2.3,,,,,,
318,Louis Dabney,G,31,32.0,13.6,4.4,11.5,37.9,2.0,5.3,37.2,3.0,3.8,78.0,3.3,1.5,,,,,,
319,Shaquille Johnson,F,33,32.3,13.6,5.0,12.7,39.6,0.9,3.8,24.4,2.6,3.5,75.7,5.6,2.8,,,,,,
320,Mustafaa Jones,G,29,32.2,13.6,4.3,11.2,38.5,2.6,7.1,37.1,2.4,2.7,87.3,2.0,1.9,,,,,,
321,Jordan Mathews,G,33,31.1,13.6,4.3,9.7,44.5,2.1,4.8,44.3,2.8,3.5,78.6,3.4,1.4,,,,,,
322,Fred VanVleet,G,35,31.5,13.6,4.3,10.0,43.0,1.1,3.2,35.7,3.8,4.8,79.6,4.5,5.2,,,,,,
323,Marcus Georges-Hunt,G,30,30.9,13.6,4.5,10.4,43.1,0.7,2.4,28.8,3.9,5.1,76.3,5.5,1.8,,,,,,
324,Twymond Howard,F,34,34.8,13.6,4.9,10.3,47.6,0.6,1.8,34.4,3.1,4.4,71.6,6.6,1.7,,,,,,
325,Kevin Hardy,G,31,37.2,13.5,5.5,11.5,48.0,0.3,0.8,34.6,2.2,4.0,55.2,6.7,4.0,,,,,,
325,Dion Wright,F,31,35.1,13.5,5.6,10.4,54.2,0.2,0.5,35.7,2.1,2.7,77.4,7.0,1.4,,,,,,
327,Devareaux Manley,G,35,32.5,13.5,4.1,10.3,39.9,3.3,8.2,39.7,2.1,2.7,77.4,2.8,0.8,,,,,,
328,Emile Blackman,G,30,31.9,13.5,5.1,11.1,45.9,1.4,3.6,38.3,2.0,2.4,83.1,3.9,1.4,,,,,,
329,Omar Prewitt,F,33,33.0,13.5,4.6,10.0,45.9,1.5,4.5,34.0,2.8,3.9,70.0,4.4,2.5,,,,,,
330,Tevin Svihovec,G,30,30.7,13.5,4.8,11.0,43.2,0.7,2.0,35.0,3.2,4.3,75.8,3.5,2.8,,,,,,
331,Myles Mack,G,32,35.4,13.4,4.4,11.4,38.6,1.9,5.8,32.4,2.8,3.3,84.6,4.0,4.2,,,,,,
332,Adam Terrell Smith,G,33,29.9,13.4,4.8,10.9,43.8,2.5,5.8,42.4,1.4,1.9,74.2,2.6,0.9,,,,,,
333,Gary Payton,G,31,36.3,13.4,5.2,10.8,48.5,0.9,3.0,29.3,2.1,3.2,66.3,7.5,3.2,,,,,,
334,Stefan Nastic,C,37,29.7,13.4,4.8,10.2,47.2,0.0,0.0,0.0,3.7,4.9,75.4,6.5,1.4,,,,,,
335,David Walker,G,35,37.1,13.4,4.1,9.3,43.7,2.0,5.0,39.2,3.3,3.8,86.6,3.5,3.6,,,,,,
335,Tyran de Lattibeaudiere,F,30,29.8,13.4,5.6,9.7,57.6,0.0,0.0,0.0,2.3,4.3,53.1,7.7,1.6,,,,,,
337,Keith Hornsby,G,33,35.5,13.4,4.7,11.2,42.2,2.2,5.5,39.3,1.8,2.2,78.4,4.2,2.1,,,,,,
338,Warren Gillis,G,34,31.3,13.4,4.7,10.8,43.7,0.8,2.5,30.6,3.2,3.7,87.2,3.1,3.2,,,,,,
339,Cody Joyce,F,30,33.7,13.4,4.9,9.8,50.5,0.0,0.0,0.0,3.5,5.2,66.9,5.8,1.1,,,,,,
340,Ashton Pankey,F,33,27.5,13.4,4.4,8.3,52.9,0.0,0.0,0.0,4.6,6.6,69.6,6.7,0.9,,,,,,
340,Kyan Anderson,G,33,32.0,13.4,4.0,10.1,39.8,1.7,5.1,33.9,3.6,4.2,87.0,1.5,4.3,,,,,,
340,Justin DeVaughn Robinson,G,33,32.2,13.4,4.2,10.0,42.0,1.6,4.3,36.9,3.4,4.2,79.3,3.4,3.6,,,,,,
343,Trevor Cooney,G,31,37.3,13.4,4.4,12.1,35.9,2.3,7.4,30.9,2.4,3.1,76.8,2.8,2.2,,,,,,
343,Tevon Saddler,G,31,30.5,13.4,4.9,11.4,42.9,0.4,1.7,22.2,3.2,4.8,66.2,4.6,4.0,,,,,,
345,Mike Young,F,34,31.7,13.4,4.9,9.3,53.0,0.1,0.5,29.4,3.4,4.9,69.3,7.3,1.3,,,,,,
346,Mandell Thomas,G,31,34.4,13.3,4.5,11.2,40.5,1.2,3.3,35.3,3.1,4.2,74.6,4.0,3.6,,,,,,
347,Joel Bolomboy,F,30,33.2,13.3,4.4,9.2,47.3,0.5,1.4,36.6,4.1,5.5,73.5,10.2,0.8,Yes,52.0,2016.0,,,
348,Rashawn Thomas,F,34,26.9,13.3,4.5,8.3,54.8,0.0,0.2,0.0,4.2,6.6,63.7,7.7,1.0,,,,,,
349,Freddie Jackson,G,32,36.3,13.3,5.0,11.5,43.6,1.3,4.0,32.8,2.0,3.1,63.6,5.6,2.1,,,,,,
350,Matt Tiby,F,30,29.5,13.3,4.0,9.7,41.7,1.0,3.2,32.6,4.2,5.1,81.2,7.8,1.9,,,,,,
351,Austin Nichols,F,27,29.5,13.3,5.6,11.3,49.7,0.1,0.3,22.2,2.0,3.3,60.7,6.1,1.0,,,,,,
352,Angelo Warner,G,32,28.5,13.3,4.6,9.4,48.5,1.7,4.2,39.8,2.5,3.2,77.5,4.0,2.4,,,,,,
353,Tony Hicks,G,26,27.5,13.2,4.4,10.9,40.3,1.7,4.5,37.1,2.8,3.6,77.7,3.5,2.5,,,,,,
354,Remi Barry,F,34,32.2,13.2,4.5,9.9,45.7,1.3,2.9,43.9,2.9,3.8,76.6,4.7,1.0,,,,,,
355,Trae Anderson,G,30,25.0,13.2,4.9,10.2,48.2,0.5,1.4,38.1,2.8,4.3,65.1,4.9,1.8,,,,,,
356,Shane Richards,F,33,32.5,13.2,3.9,9.5,40.6,2.8,7.3,38.0,2.6,3.2,81.3,3.6,1.7,,,,,,
357,Chase Fischer,G,34,26.9,13.2,4.3,10.3,41.9,3.0,7.3,41.5,1.5,1.9,78.5,2.2,2.0,,,,,,
358,Derrick Colter,G,31,31.9,13.2,4.3,9.7,44.4,1.9,4.5,42.6,2.6,3.3,77.7,2.9,3.6,,,,,,
359,Shaquille Harrison,G,34,31.4,13.1,4.8,10.7,44.9,0.4,1.6,23.6,3.2,5.0,63.2,5.1,3.7,,,,,,
360,Adrian Rodgers,G,35,28.9,13.1,4.7,12.0,39.0,1.5,4.7,32.5,2.2,2.8,79.6,4.2,1.1,,,,,,
361,Marquan Botley,G,29,32.7,13.1,4.4,12.0,36.5,1.8,5.3,32.9,2.6,3.3,79.2,2.2,3.9,,,,,,
362,Jaron Blossomgame,F,31,30.9,13.1,4.6,9.5,48.6,0.5,1.9,28.8,3.3,4.6,70.8,8.2,1.0,Yes,59.0,2017.0,,,
363,Seth Hinrichs,F,33,31.1,13.1,4.7,9.5,48.9,1.6,4.1,38.8,2.2,2.6,83.9,5.7,2.5,,,,,,
364,Marshun Newell,G,34,35.3,13.1,4.3,10.4,41.2,2.0,5.0,40.6,2.5,3.3,75.9,6.9,2.7,,,,,,
365,Dorian Finney-Smith,F,28,27.9,13.1,4.9,10.4,47.2,1.8,4.1,42.6,1.6,2.7,58.7,6.2,1.6,,,,,,
366,Justin Drummond,G,33,29.4,13.1,4.4,9.2,47.9,0.9,2.3,38.7,3.4,4.4,77.9,4.6,1.9,,,,,,
367,Marcus Colbert,G,30,30.2,13.1,4.3,10.0,42.5,1.7,3.9,42.4,2.9,3.8,76.1,3.1,4.7,,,,,,
367,Chris Horton,C,30,34.5,13.1,4.7,10.3,45.8,0.0,0.0,0.0,3.6,5.2,69.2,11.1,1.4,,,,,,
367,Tayler Persons,G,30,28.7,13.1,4.9,11.2,43.6,0.3,1.8,18.5,3.0,3.9,76.3,4.6,3.7,,,,,,
370,Marcus Tyus,G,23,27.9,13.0,4.5,9.3,48.8,1.4,3.3,44.0,2.6,3.7,70.2,3.7,2.0,,,,,,
371,Arlon Harper,G,30,30.9,13.0,4.6,11.6,39.8,1.7,4.9,34.2,2.1,3.1,67.7,4.1,2.2,,,,,,
