RK,Name,POS,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,REB,AST,Unnamed: 17,Unnamed: 18,2006,Drafted?,Draft Pick,Draft Year
401,Andre Smith,F,27,28.5,13.4,5.2,10.5,49.6,0.1,0.4,33.3,2.9,4.2,67.5,8.0,1.1,,,,,,
402,Leemire Goldwire,G,32,30.3,13.4,4.0,10.6,38.1,2.6,7.6,34.6,2.8,3.5,77.9,2.8,2.7,,,,,,
403,David Holston,G,30,31.7,13.4,4.5,11.3,39.7,2.6,6.5,40.3,1.8,2.1,85.7,2.4,2.8,,,,,,
404,Cavell Johnson,F,7,30.1,13.4,4.9,11.4,42.5,0.3,0.6,50.0,3.4,5.7,60.0,7.9,1.3,,,,,,
404,Darius Washington Jr,G,35,26.5,13.4,4.4,10.3,42.3,1.3,3.6,35.7,3.4,4.3,78.3,2.8,3.1,,,,,,
406,DaShawn Walker,G,31,32.3,13.4,4.5,12.6,36.1,2.3,6.0,38.9,2.0,2.5,81.6,4.4,1.2,,,,,,
407,Brian Bender,F,29,30.7,13.4,4.6,9.7,46.8,1.6,4.1,37.5,2.8,3.4,81.6,5.5,1.2,,,,,,
407,Antuane Miller,F,29,25.5,13.4,5.2,11.3,46.0,0.0,0.3,12.5,3.0,4.7,63.7,5.5,0.7,,,,,,
409,Daniel Gibson,G,37,33.2,13.4,4.4,10.9,40.5,2.7,7.2,38.0,1.9,2.6,72.6,3.6,3.1,Yes,42.0,2006.0,Yes,42.0,2006.0
410,Patrick O'Bryant,C,25,25.7,13.4,5.3,9.6,55.2,0.0,0.0,0.0,2.8,4.1,67.6,8.3,0.8,Yes,9.0,2006.0,Yes,9.0,2006.0
411,Elijah Ingram,G,29,33.9,13.4,4.0,10.4,38.4,2.0,5.2,37.5,3.4,4.2,80.5,2.9,3.1,,,,,,
412,A.J. Graves,G,33,32.4,13.4,4.5,11.2,40.1,2.1,5.5,37.2,2.3,2.8,81.9,2.3,2.4,,,,,,
413,Mario Jointer,G,31,27.9,13.4,4.4,10.9,40.5,1.8,5.3,33.7,2.7,4.1,66.9,4.5,2.8,,,,,,
414,Cedric Jackson,F,29,26.0,13.3,4.6,10.2,45.1,1.6,4.1,38.3,2.5,3.1,81.1,5.0,1.4,,,,,,
415,Chet Stachitas,G-F,33,34.8,13.3,4.1,10.0,40.9,2.3,5.6,40.5,2.9,3.6,80.5,2.5,2.2,,,,,,
416,Demetris Nichols,F,35,33.3,13.3,4.7,11.0,42.7,2.1,5.7,36.3,1.8,2.7,67.7,5.8,1.4,Yes,53.0,2007.0,,,
417,Taurean Green,G,39,33.4,13.3,3.3,9.1,36.6,2.3,5.9,38.4,4.4,4.9,88.6,2.9,4.7,Yes,52.0,2007.0,,,
418,Aubrey Conerly,G,27,32.7,13.3,3.9,9.7,40.2,1.5,4.1,36.4,4.0,4.8,83.8,3.1,6.0,,,,,,
419,Randolph Morris,F-C,21,24.4,13.3,5.2,8.6,60.8,0.0,0.0,0.0,2.8,4.1,68.6,6.0,0.3,,,,,,
420,Ruben Boykin Jr,F,32,27.7,13.3,4.8,8.1,59.2,0.1,0.3,22.2,3.6,4.5,79.3,7.2,1.9,,,,,,
421,Antonio Russell,G,29,29.1,13.3,4.0,9.6,41.9,1.4,4.1,34.2,3.8,4.6,83.3,3.3,1.2,,,,,,
422,James Shuler,F,30,29.5,13.3,3.6,8.9,41.0,0.8,2.5,30.7,5.2,6.2,84.4,4.4,3.5,,,,,,
423,Brian Cusworth,C,20,31.1,13.3,4.8,10.3,46.6,0.3,0.7,35.7,3.4,5.1,67.3,7.6,1.1,,,,,,
424,Steven Thomas,F,29,28.7,13.2,4.8,8.8,55.1,0.0,0.1,0.0,3.6,5.8,61.5,8.1,2.3,,,,,,
425,Anthony Tolliver,C,30,28.7,13.2,4.5,8.7,51.5,0.5,1.2,43.2,3.8,5.0,75.3,6.7,1.4,,,,,,
426,Brandon Ewing,G,32,35.3,13.2,3.9,9.1,43.2,1.1,3.5,30.1,4.3,5.4,79.2,3.5,2.8,,,,,,
427,Bryant Markson,F,28,33.6,13.2,4.6,9.0,50.6,0.6,1.3,44.4,3.5,4.6,76.6,5.4,2.3,,,,,,
427,Ra'Sean Dickey,C,28,27.6,13.2,5.3,8.9,59.7,0.0,0.1,50.0,2.6,3.6,72.3,6.8,0.6,,,,,,
429,Alexander Johnson,F,29,24.9,13.2,4.4,8.1,54.0,0.3,1.0,31.0,4.1,5.9,70.6,7.4,0.7,Yes,45.0,2006.0,Yes,45.0,2006.0
429,Solomon Jones,F-C,29,36.4,13.2,4.8,9.9,48.4,0.0,0.1,0.0,3.6,4.7,77.8,9.8,1.3,Yes,33.0,2006.0,Yes,33.0,2006.0
431,Jason Harris,G-F,25,29.1,13.2,4.5,10.8,41.9,0.4,1.1,35.7,3.8,5.0,75.2,5.5,1.4,,,,,,
432,Shawne Williams,F,36,27.3,13.2,4.3,10.4,41.6,1.3,4.3,31.2,3.2,4.0,78.6,6.2,1.9,Yes,17.0,2006.0,Yes,17.0,2006.0
433,Charles Lee,G-F,32,32.8,13.2,4.1,9.3,43.5,1.3,3.6,37.4,3.7,4.9,74.7,6.0,2.8,,,,,,
434,Cecil Brown,G,28,30.4,13.1,4.7,11.2,42.0,1.5,4.5,33.6,2.2,2.8,78.5,3.7,2.3,,,,,,
434,Fred Oguns,F,28,26.4,13.1,3.9,8.9,43.4,0.2,0.7,25.0,5.3,7.2,72.8,5.1,1.2,,,,,,
436,Ross Schraeder,G,29,29.9,13.1,4.3,8.8,49.2,2.6,5.4,47.4,2.0,2.3,86.4,2.8,0.9,,,,,,
436,Quincy Davis,F-C,29,25.4,13.1,5.1,8.7,58.1,0.1,0.1,66.7,2.9,4.4,66.9,5.8,1.0,,,,,,
436,Johnnie Bryant,G,29,32.7,13.1,4.6,10.1,45.6,2.3,5.1,45.9,1.6,1.9,83.3,2.8,2.4,,,,,,
436,Troy Jackson,G,29,28.5,13.1,4.7,11.2,42.0,1.9,4.9,38.7,1.9,2.5,74.0,3.4,2.1,,,,,,
440,Aaron Bruce,G,17,31.1,13.1,4.4,11.8,37.3,2.6,6.4,40.7,1.7,2.1,80.6,3.5,3.2,,,,,,
441,Jaz Cowan,F,27,28.9,13.1,5.4,10.9,49.5,0.4,1.3,32.4,1.9,2.3,81.0,7.1,1.1,,,,,,
442,David Hoskins,F,28,26.5,13.1,4.4,8.6,50.8,0.1,0.4,18.2,4.3,6.1,69.6,4.6,2.0,,,,,,
443,Ron Howard,G-F,29,29.2,13.1,4.6,9.6,47.3,1.2,3.3,35.8,2.8,4.2,67.2,3.5,3.4,,,,,,
444,Rahshon Clark,F,30,27.5,13.1,4.7,9.5,49.5,1.5,4.0,37.2,2.2,2.9,76.7,5.5,1.4,,,,,,
445,Paul Miller,C,35,28.0,13.1,5.0,9.7,51.2,0.0,0.1,0.0,3.1,4.3,73.8,6.6,1.2,,,,,,
446,Demario Eddins,F,12,28.5,13.1,4.8,9.6,50.4,0.5,2.2,23.1,2.9,4.8,61.4,4.6,1.8,,,,,,
447,Shawn Hawkins,F,30,27.6,13.1,4.6,9.6,47.9,1.6,4.0,39.7,2.3,3.2,70.1,6.0,0.8,,,,,,
448,Matt Bell,G,27,32.2,13.0,4.2,11.0,38.0,1.0,3.5,29.5,3.6,4.7,76.6,3.0,2.7,,,,,,
448,Randall Hanke,F-C,27,21.6,13.0,5.5,8.1,67.7,0.0,0.0,0.0,2.0,3.2,62.8,5.0,0.3,,,,,,
450,DaShawn Freeman,G,30,31.9,13.0,4.1,10.0,41.3,1.6,4.2,37.6,3.2,3.9,81.4,3.4,5.5,,,,,,
451,Marcus Stout,G,32,31.0,13.0,4.6,11.1,41.0,1.5,4.0,37.8,2.4,3.1,77.0,3.0,2.8,,,,,,
452,Marcus Williams,F,33,28.8,13.0,4.8,10.6,45.3,0.9,2.1,43.5,2.5,3.4,72.6,4.7,1.8,Yes,22.0,2006.0,Yes,22.0,2006.0
453,DeAndre Haynes,G,34,31.0,13.0,4.5,10.2,43.7,1.6,4.1,39.7,2.4,3.0,78.6,2.7,3.9,,,,,,
454,Chris Moore,G,29,25.7,13.0,4.4,10.3,42.8,2.2,5.1,43.5,1.9,2.6,75.7,3.3,1.9,,,,,,
455,Joe Barber,F-C,28,26.4,13.0,4.9,10.2,48.4,0.8,2.6,30.1,2.3,3.0,77.4,5.7,1.3,,,,,,
456,James Collins,G,27,27.8,13.0,4.2,8.7,48.5,2.6,5.6,46.4,1.9,2.9,67.5,2.5,1.2,,,,,,
457,Anthony Fisher,G,31,24.1,12.9,3.8,8.7,43.2,1.5,4.3,36.4,3.8,4.8,79.9,2.6,2.1,,,,,,
458,Derek Stockalper,G-F,29,33.2,12.9,4.9,10.0,48.5,1.8,4.3,41.1,1.4,2.1,67.7,6.7,1.9,,,,,,
459,David Noel,F,31,33.7,12.9,5.1,9.6,53.2,1.3,3.0,42.4,1.5,2.3,62.5,6.8,3.5,Yes,39.0,2006.0,Yes,39.0,2006.0
460,Cecil Hood,G,10,27.1,12.9,4.2,10.3,40.8,1.4,4.3,32.6,3.1,4.2,73.8,4.4,2.4,,,,,,
461,Darnell Wilson,F,29,27.3,12.9,5.2,8.8,59.1,0.0,0.1,0.0,2.6,3.7,69.8,5.2,1.3,,,,,,
461,Kirk Archibeque,C,29,26.4,12.9,5.0,9.5,52.5,0.0,0.0,0.0,2.9,4.3,67.2,7.1,0.9,,,,,,
463,Adam Gore,G,28,32.3,12.9,4.1,9.6,42.8,3.0,7.1,41.9,1.7,2.1,82.8,2.3,1.3,,,,,,
464,Cedric Smith,F,27,24.4,12.9,5.1,7.8,66.2,0.0,0.1,25.0,2.6,4.0,64.5,4.4,1.3,,,,,,
465,Brian Hodges,G,29,26.7,12.9,4.2,11.6,36.4,1.8,6.5,28.0,2.6,3.2,81.7,2.9,1.5,,,,,,
466,Craig Bradshaw,F-C,31,27.9,12.8,4.6,8.9,52.4,1.0,2.9,35.2,2.5,3.8,66.1,6.0,1.4,,,,,,
467,Andre Morgan,G,29,30.8,12.8,4.2,9.0,46.6,1.0,2.9,32.9,3.4,5.0,69.0,5.4,1.8,,,,,,
468,Rashad Anderson,G-F,34,22.4,12.8,4.6,10.4,43.7,2.6,6.4,40.7,1.1,1.6,71.7,2.8,0.7,,,,,,
469,Ronny LeMelle,G,28,33.9,12.8,4.4,10.9,40.5,2.1,5.8,36.0,2.0,2.6,75.3,3.8,2.3,,,,,,
469,Eric Webb,G,28,31.2,12.8,3.9,8.6,45.0,2.5,5.9,41.6,2.6,3.1,86.0,2.4,3.2,,,,,,
471,Majak Kou,G,30,28.0,12.8,4.8,10.7,45.0,1.7,5.0,34.0,1.4,2.0,70.5,4.7,1.7,,,,,,
471,Michael Jefferson,G,15,27.9,12.8,4.4,10.1,43.4,1.4,3.5,39.6,2.6,3.4,76.5,2.3,2.3,,,,,,
471,Demetrius Guions,G-F,10,27.7,12.8,4.4,12.6,34.9,1.3,5.6,23.2,2.7,4.2,64.3,4.4,0.9,,,,,,
474,Chris McNaughton,C,32,27.8,12.8,5.2,9.0,57.8,0.1,0.2,33.3,2.3,3.0,75.3,4.7,0.8,,,,,,
475,Alex Elam,G-F,30,30.3,12.8,4.8,11.7,40.9,1.6,4.5,34.8,1.7,2.2,74.6,3.5,1.6,,,,,,
476,Michael Lee,F,27,29.6,12.7,5.3,11.1,48.2,0.2,0.9,25.0,1.9,2.5,74.6,6.5,0.7,,,,,,
477,Mychal Green,G,30,32.2,12.7,4.2,9.7,43.2,2.3,5.6,41.9,2.0,2.6,75.9,4.3,1.9,,,,,,
478,Kevin Bettencourt,G,32,32.2,12.7,3.8,9.4,39.9,2.5,6.1,40.3,2.8,3.5,79.3,2.8,2.8,,,,,,
479,Matt Murrer,F,27,31.2,12.7,4.8,7.4,65.0,0.9,2.3,40.3,2.1,2.9,74.4,7.9,1.2,,,,,,
480,Terrell Everett,G,29,33.9,12.7,4.8,11.8,40.4,1.1,3.5,30.4,2.1,2.7,79.2,3.7,6.9,,,,,,
481,Antywane Robinson,F,32,35.7,12.7,4.7,11.7,39.9,2.6,7.0,36.6,0.8,1.0,81.3,5.0,0.8,,,,,,
482,Mark Zoller,F,28,29.0,12.7,5.0,10.3,48.8,1.0,2.8,35.9,1.6,2.6,62.5,7.3,1.5,,,,,,
482,Rommel Marentez,G,28,37.0,12.7,4.2,9.1,46.1,1.4,4.0,34.8,2.9,3.7,78.8,3.4,3.4,,,,,,
484,Donte Gennie,G,30,30.0,12.7,4.9,9.8,50.0,1.6,3.5,45.2,1.3,2.1,62.9,3.1,3.0,,,,,,
484,Corey Brewer,F,39,28.1,12.7,4.4,9.4,46.8,1.1,3.1,35.0,2.8,3.7,76.9,4.8,3.3,Yes,7.0,2007.0,,,
484,Juwann James,F,27,29.5,12.7,5.3,10.9,48.6,0.0,0.0,0.0,2.1,4.5,45.9,7.1,1.1,,,,,,
487,Melvin Buckley,F,29,35.4,12.7,4.2,11.3,37.6,2.4,6.6,37.4,1.7,2.3,73.5,5.5,1.0,,,,,,
488,Tim Pollitz,F,26,33.9,12.7,5.5,9.3,59.8,0.0,0.1,33.3,1.5,2.8,54.8,5.7,2.7,,,,,,
489,Dante Terry,G,31,30.9,12.6,4.1,10.6,38.4,1.8,5.4,33.7,2.7,3.8,71.8,2.3,2.5,,,,,,
490,Darnell Harris,G,28,31.9,12.6,4.3,10.4,41.7,2.6,6.6,39.1,1.4,1.8,78.4,2.6,1.5,,,,,,
491,Lamont Hamilton,F,27,29.3,12.6,4.6,9.9,46.1,0.6,1.1,48.4,3.0,4.9,60.2,7.6,1.1,,,,,,
492,Tony Skinn,G,34,31.6,12.6,3.9,9.9,39.6,1.6,4.9,33.9,3.1,3.9,80.2,3.5,2.8,,,,,,
493,Andrew Washington,G,13,28.7,12.6,4.3,8.7,49.6,0.5,1.5,31.6,3.5,5.3,66.7,3.8,2.3,,,,,,
494,Lenny Collins,G-F,28,32.8,12.6,4.2,11.8,35.5,1.9,5.2,35.9,2.4,2.9,82.7,4.6,2.9,,,,,,
495,Marshall Strickland,G,30,34.7,12.6,4.1,8.4,48.4,2.3,4.8,47.9,2.2,2.4,89.0,3.5,2.4,,,,,,
496,Adonis Gray,G-F,27,26.7,12.6,4.7,9.3,51.2,0.8,2.1,36.8,2.3,3.2,73.3,3.6,1.5,,,,,,
497,Jason Holsinger,G,29,31.5,12.6,3.9,10.0,38.8,2.4,6.5,36.5,2.4,2.9,84.3,2.1,4.1,,,,,,
498,Randall Gulina,G,31,30.1,12.6,4.4,10.0,44.3,1.5,4.5,33.6,2.2,2.8,80.2,3.5,1.8,,,,,,
499,Chris Chalko,F,28,26.1,12.6,4.4,10.1,43.5,2.7,7.2,37.1,1.1,1.5,75.6,4.5,0.6,,,,,,
