RK,NAME,POS,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,REB,AST,Unnamed: 17,Unnamed: 18,2018,Drafted?,Draft Pick,Draft Year
186,Lindell Wigginton,G,31,33.0,16.7,5.5,13.3,41.4,2.2,5.5,40.1,3.5,5.2,66.0,3.7,2.8,,,,,,
186,Tyler Kohl,F,31,34.8,16.7,5.8,13.8,42.2,1.4,4.8,29.1,3.7,4.7,78.8,8.2,4.1,,,,,,
188,Tavrion Dawson,F,30,33.0,16.7,6.5,14.7,44.2,0.9,3.5,25.7,2.8,3.9,71.2,6.6,2.0,,,,,,
189,Devin Cannady,G,29,36.7,16.7,5.7,12.5,45.2,2.8,7.0,39.4,2.6,3.0,88.4,5.4,1.7,,,,,,
190,Stone Gettings,F,28,26.8,16.7,5.9,12.1,48.7,1.5,4.2,36.8,3.4,4.1,82.5,6.6,2.9,,,,,,
191,Nate Mason,G,31,34.1,16.7,5.4,13.8,39.3,2.5,6.4,39.1,3.4,4.3,77.6,3.6,4.2,,,,,,
191,Ivy Smith Jr,G,31,35.1,16.7,4.8,12.0,39.9,0.8,2.2,36.2,6.3,7.8,80.5,4.5,5.0,,,,,,
193,Cortez Edwards,G,34,35.9,16.6,6.5,13.2,49.2,0.7,2.6,28.4,2.9,3.8,77.3,6.4,2.9,,,,,,
194,Jaylin Walker,G,31,33.6,16.6,5.5,14.5,38.0,2.7,8.3,32.8,2.9,3.6,78.8,3.9,2.0,,,,,,
195,Milik Yarbrough,G,32,28.0,16.6,5.4,11.9,45.3,1.0,3.3,29.0,4.9,6.1,80.4,6.6,4.8,,,,,,
195,Geno Crandall,G,32,33.4,16.6,5.6,11.1,50.3,1.6,3.8,41.7,3.8,5.3,72.8,4.3,3.6,,,,,,
197,Shannon Evans,G,32,34.9,16.5,4.9,12.9,37.9,3.0,8.0,37.1,3.8,4.5,85.3,3.3,3.5,,,,,,
198,Juwan Morgan,F,31,29.4,16.5,6.3,10.9,57.9,0.5,1.7,30.2,3.4,5.4,63.1,7.4,1.5,,,,,,
199,Ahmad Thomas,G,32,32.1,16.5,6.9,13.7,50.2,0.5,1.9,27.4,2.2,3.3,66.4,5.8,2.8,,,,,,
200,Matt Klinewski,F,31,26.8,16.5,5.7,11.3,50.4,1.6,3.8,42.9,3.4,4.2,81.4,5.8,1.5,,,,,,
201,Mustapha Heron,G,32,28.6,16.4,5.4,12.3,43.9,1.3,4.1,33.1,4.3,5.4,80.3,5.3,0.9,,,,,,
202,Jahaad Proctor,G,25,31.9,16.4,5.7,13.2,43.2,2.2,5.8,38.2,2.8,3.5,78.4,3.6,3.0,,,,,,
203,Brian Beard Jr,G,31,35.9,16.4,5.4,13.3,40.6,1.2,4.7,24.7,4.5,6.9,64.8,3.9,5.7,,,,,,
204,Travin Thibodeaux,F,26,28.7,16.3,6.2,11.3,54.2,0.6,1.6,39.0,3.4,4.9,69.5,5.8,2.9,,,,,,
205,Femi Olujobi,F,32,31.9,16.3,5.8,10.8,53.6,0.6,1.9,29.0,4.2,5.4,77.6,7.7,1.2,,,,,,
206,Sam Merrill,G,34,35.4,16.3,5.6,11.2,50.4,2.9,6.2,46.4,2.1,2.5,84.9,3.3,3.1,Yes,60.0,2020.0,,,
207,Jordan Davis,G,38,29.1,16.3,6.2,12.1,51.5,0.4,1.8,23.9,3.5,5.4,63.8,4.8,3.2,,,,,,
208,Yuta Watanabe,G,33,36.6,16.3,5.8,13.4,43.7,1.7,4.7,36.4,2.9,3.6,80.7,6.1,1.6,,,,,,
209,Matt Farrell,G,31,35.8,16.3,5.4,13.2,41.0,3.2,8.4,37.7,2.3,2.8,81.6,2.4,5.5,,,,,,
210,Kassius Robertson,G,33,36.0,16.3,4.8,11.3,42.2,3.2,7.4,43.2,3.5,4.4,79.5,3.0,2.3,,,,,,
211,Jaelan Sanford,G,34,34.6,16.3,5.5,12.1,45.1,2.1,5.2,40.3,3.2,3.8,84.6,3.4,3.0,,,,,,
212,Manu Lecomte,G,33,34.1,16.2,4.9,12.2,40.2,2.8,7.2,38.1,3.7,4.1,89.0,2.2,3.7,,,,,,
212,Jared Sam,F,33,33.5,16.2,5.4,12.3,43.7,0.0,0.0,100.0,5.5,7.2,76.7,8.8,1.3,,,,,,
214,Nick Perkins,F,36,27.5,16.2,5.9,12.4,47.4,1.0,3.1,31.9,3.5,4.8,73.3,6.0,0.8,,,,,,
215,Jalen Henry,F,29,28.1,16.2,5.4,12.9,42.0,1.3,3.5,36.3,4.1,5.7,71.5,7.3,1.2,,,,,,
215,David Caraher,F,29,31.3,16.2,5.6,12.3,45.5,1.9,5.3,36.4,3.1,4.2,73.6,7.2,1.9,,,,,,
217,Dean Wade,F,33,32.8,16.2,6.0,10.9,55.0,1.2,2.8,44.0,2.9,3.9,75.2,6.2,2.7,,,,,,
218,David Jenkins Jr,G,35,29.5,16.1,5.2,12.1,43.2,2.4,6.3,38.2,3.3,4.1,79.9,3.2,1.6,,,,,,
219,Dimencio Vaughn,F,29,27.7,16.1,5.7,11.1,50.8,0.9,2.7,35.1,3.9,5.1,76.4,6.7,1.1,,,,,,
220,Zach Johnson,G,35,32.4,16.1,5.8,12.4,46.9,2.0,5.0,39.2,2.5,3.3,78.1,3.3,3.0,,,,,,
221,Joe Rosga,G,30,34.2,16.1,5.2,10.7,48.1,2.4,5.5,44.0,3.3,3.7,90.1,4.1,2.9,,,,,,
222,Prentiss Nixon,G,27,32.1,16.1,4.9,13.7,35.9,2.4,7.4,33.0,3.8,4.5,84.3,3.2,2.0,,,,,,
223,Isaiah Bailey,G,31,32.2,16.1,4.8,11.4,42.3,0.9,3.3,27.5,5.5,7.1,78.5,5.3,4.8,,,,,,
224,Allerik Freeman,G,33,34.4,16.1,5.0,12.9,38.6,2.1,5.5,38.5,4.0,5.2,77.6,4.2,2.6,,,,,,
225,Matthew Butler,G,31,37.7,16.0,5.8,14.5,40.0,2.9,8.3,34.9,1.5,1.8,83.9,2.6,3.0,,,,,,
226,Jaylen Nowell,G,34,32.5,16.0,6.0,13.2,45.1,1.1,3.3,35.1,2.9,3.7,80.0,4.0,2.7,Yes,43.0,2019.0,,,
227,Seth Towns,F,30,27.9,16.0,5.4,12.8,41.9,2.1,4.8,44.1,3.2,3.9,80.5,5.7,1.8,,,,,,
228,Barry Brown Jr,G,37,34.7,15.9,5.5,12.2,44.8,1.1,3.6,31.8,3.8,5.0,77.2,3.1,3.2,,,,,,
229,Rob Marberry,F,33,28.5,15.9,6.6,10.8,61.2,0.0,0.1,0.0,2.7,3.7,73.8,5.8,1.9,,,,,,
230,Travis Munnings,F,32,34.6,15.9,5.8,12.3,47.0,2.2,5.7,38.7,2.2,3.0,72.2,7.3,2.4,,,,,,
231,Kobe Webster,G,28,33.4,15.9,5.9,13.7,43.1,2.1,5.8,36.6,2.0,2.6,78.1,4.1,3.5,,,,,,
232,Tremont Waters,G,33,33.0,15.9,5.1,12.2,41.7,2.2,6.2,35.1,3.5,4.4,80.1,3.4,6.0,Yes,51.0,2019.0,,,
233,Melvin Frazier Jr,G,30,34.4,15.9,6.0,10.7,55.6,1.2,3.0,38.5,2.8,3.9,71.2,5.6,2.9,,,,,,
234,Zachary Hamilton,F,34,27.5,15.9,5.3,13.3,40.0,2.6,7.0,37.4,2.6,3.3,78.8,4.3,1.3,,,,,,
235,Bryce Brown,G,33,31.2,15.9,5.1,12.8,40.1,3.2,8.5,38.2,2.4,3.1,77.5,2.0,1.7,,,,,,
236,Justin Turner,G,31,33.9,15.9,5.5,13.4,40.6,1.6,4.3,37.9,3.4,4.1,81.3,3.6,2.6,,,,,,
237,Elijah Pemberton,G,30,34.9,15.9,4.8,10.7,45.2,1.8,4.4,40.9,4.4,5.8,75.4,4.8,2.2,,,,,,
238,Marcus Derrickson,F,29,32.0,15.9,5.2,10.2,50.5,1.6,3.5,46.5,3.9,4.5,86.3,8.1,1.6,,,,,,
239,Tevon Saddler,G,30,29.3,15.8,5.4,11.4,47.2,0.6,2.4,26.8,4.4,5.7,76.6,6.6,2.8,,,,,,
239,Marcquise Reed,G,35,34.9,15.8,5.2,12.2,43.0,1.9,5.4,35.4,3.4,4.1,84.5,4.7,3.3,,,,,,
239,Nick Masterson,G,30,36.7,15.8,5.6,10.0,55.5,2.4,4.5,54.1,2.2,2.5,88.2,2.8,3.2,,,,,,
242,Michael Oguine,G,34,32.2,15.8,5.2,11.3,46.1,1.4,3.8,35.7,4.0,5.5,73.7,5.5,2.0,,,,,,
243,Stephen Thompson Jr,G,32,36.6,15.8,5.8,12.7,46.1,2.0,5.8,34.8,2.1,3.2,65.7,3.1,3.3,,,,,,
244,Malachi Flynn,G,31,33.4,15.8,5.2,12.6,41.3,2.5,7.4,33.8,2.8,3.4,84.6,3.4,4.3,Yes,29.0,2020.0,,,
245,Andre Walker,G,29,32.0,15.8,5.8,15.1,38.4,2.3,6.8,33.5,1.9,3.2,59.1,3.9,2.8,,,,,,
246,Anthony Cowan Jr,G,32,37.0,15.8,4.5,10.7,42.2,1.7,4.6,36.7,5.1,6.0,84.8,4.4,5.1,,,,,,
247,Averyl Ugba,F,34,30.0,15.7,5.9,10.8,54.9,0.5,1.3,36.4,3.4,5.0,67.1,8.0,1.0,,,,,,
248,Andre Fox,G,29,28.6,15.7,5.2,10.9,47.5,1.9,4.4,42.6,3.4,4.6,75.2,4.8,1.4,,,,,,
249,Isaiah Pineiro,F,34,28.1,15.7,5.5,11.3,49.1,0.8,2.3,34.6,3.8,4.9,78.3,6.2,2.1,,,,,,
249,Chimezie Metu,F,34,31.0,15.7,6.0,11.5,52.3,0.4,1.2,30.0,3.3,4.5,73.0,7.4,1.6,Yes,49.0,2018.0,Yes,49.0,2018.0
251,Justin Johnson,F,38,34.6,15.7,6.3,12.2,51.5,1.2,3.0,41.6,1.8,3.2,56.9,9.4,1.3,,,,,,
252,Kamar Baldwin,G,35,34.0,15.7,6.0,13.6,44.2,1.4,4.2,33.1,2.3,2.9,77.5,4.9,3.2,,,,,,
253,Francis Alonso,G,35,29.3,15.6,5.0,12.1,41.2,3.2,7.9,40.1,2.5,2.8,86.9,2.4,2.9,,,,,,
254,Khadeen Carrington,G,34,32.9,15.6,5.0,12.0,41.8,1.6,4.2,36.8,4.1,4.9,82.6,3.1,4.4,,,,,,
254,Ajdin Penava,F,34,29.4,15.6,5.6,10.0,56.2,1.0,2.9,34.0,3.4,4.5,75.3,8.5,1.9,,,,,,
256,Dexter McClanahan,G,32,29.5,15.6,5.2,12.7,40.8,2.2,7.3,30.2,3.0,4.2,72.9,4.2,1.9,,,,,,
257,Terry Taylor,G,34,31.5,15.6,5.8,10.6,54.1,1.1,2.6,43.2,2.9,4.0,73.0,8.6,0.7,,,,,,
258,Josh Cunningham,F,31,31.6,15.6,6.0,9.3,64.6,0.3,1.1,23.5,3.3,4.8,69.1,8.4,1.7,,,,,,
259,Kevin Knox,F,37,32.4,15.6,5.3,11.9,44.5,1.5,4.5,34.1,3.4,4.4,77.4,5.4,1.4,Yes,9.0,2018.0,Yes,9.0,2018.0
260,Koby McEwen,G,30,32.3,15.6,5.0,12.5,40.0,2.2,6.8,33.0,3.3,4.6,72.5,5.4,3.2,,,,,,
261,Reggie Dillard,G,32,33.6,15.6,5.5,12.5,43.6,2.1,6.0,34.9,2.5,3.5,72.3,3.2,1.8,,,,,,
261,Leland King,F,32,31.8,15.6,5.8,12.5,46.4,1.7,4.0,41.4,2.3,3.0,75.3,10.2,1.9,,,,,,
261,Grant Golden,F,32,30.7,15.6,6.5,13.1,49.8,0.7,2.5,27.5,1.9,3.0,62.5,6.7,2.2,,,,,,
264,Isaiah Walton,G,27,29.1,15.6,5.2,12.1,42.8,2.1,5.5,37.6,3.1,3.7,84.0,2.7,2.2,,,,,,
264,Adam Grant,G,27,36.9,15.6,5.5,14.6,37.7,2.4,7.0,34.2,2.2,3.1,70.2,3.3,2.5,,,,,,
266,Phil Fayne,F,29,29.9,15.6,6.2,10.5,59.5,0.0,0.0,0.0,3.1,6.0,51.4,7.4,0.9,,,,,,
267,Jalen Hudson,G,34,26.6,15.5,5.3,11.6,45.5,2.3,5.7,40.4,2.7,4.1,66.2,3.9,1.1,,,,,,
268,Reginald Gee,G,31,30.0,15.5,4.9,11.3,43.6,1.9,4.8,40.5,3.8,4.9,77.5,4.6,1.0,,,,,,
269,Noah Dickerson,F,34,26.9,15.5,5.2,9.2,56.9,0.1,0.1,40.0,5.0,6.3,78.6,8.4,0.9,,,,,,
269,Connor Cashaw,G,30,33.6,15.5,5.3,13.2,39.8,1.7,5.3,31.9,3.3,4.5,72.6,7.1,3.2,,,,,,
271,Lamar Stevens,F,39,33.1,15.5,5.9,12.7,46.5,0.8,2.4,31.9,2.9,4.1,69.6,5.9,1.9,,,,,,
272,Jeremy Harris,G,36,33.3,15.5,5.6,12.0,47.1,2.6,6.1,41.8,1.6,2.1,78.7,5.9,2.1,,,,,,
273,Myles Powell,G,34,31.7,15.5,5.0,11.6,43.3,2.8,7.3,37.9,2.6,3.4,78.9,2.6,2.8,,,,,,
274,Deion Holmes,G,32,26.5,15.5,5.8,12.4,46.9,1.6,4.8,34.0,2.2,2.9,77.2,3.7,1.3,,,,,,
275,Delano Spencer,G,30,32.8,15.5,5.1,11.6,43.7,2.8,6.7,42.3,2.5,3.0,83.3,3.1,1.3,,,,,,
276,Grayson Allen,G,37,35.6,15.5,4.9,11.7,41.8,2.8,7.5,37.0,2.9,3.4,85.0,3.3,4.6,Yes,21.0,2018.0,Yes,21.0,2018.0
277,Zane Najdawi,F,31,25.2,15.5,5.5,10.8,51.3,1.4,3.5,40.7,2.9,4.1,71.1,5.0,1.0,,,,,,
278,Tyler Seibring,F,32,34.1,15.4,5.7,11.7,49.1,2.6,6.0,42.9,1.4,2.0,70.8,6.8,2.2,,,,,,
279,JD Notae,G,28,31.4,15.4,5.7,13.9,41.0,1.8,4.3,40.5,2.3,3.3,69.9,4.7,1.9,,,,,,
280,Shannon Bogues,G,35,24.1,15.4,5.7,11.4,50.5,1.3,3.6,35.2,2.7,3.3,79.5,2.4,1.4,,,,,,
281,Darrell Davis,G,31,35.1,15.4,4.8,11.1,43.5,2.3,6.1,38.1,3.4,3.9,87.5,4.1,2.7,,,,,,
282,Cameron Morse,G,32,32.0,15.4,5.4,14.6,37.3,2.5,7.4,33.3,2.0,2.6,78.3,2.3,3.9,,,,,,
283,Rasheem Dunn,G,30,30.9,15.4,5.2,13.4,39.0,1.4,5.0,28.0,3.5,4.5,77.2,5.7,2.3,,,,,,
284,Jeffrey Carroll,G,33,30.7,15.4,5.1,12.5,40.6,2.0,6.1,33.2,3.2,4.2,77.4,6.2,1.8,,,,,,
284,Desonta Bradford,G,33,32.6,15.4,5.5,11.5,47.4,1.3,4.1,31.1,3.2,4.3,73.9,5.8,3.5,,,,,,
286,Myles Stephens,G,29,34.4,15.3,5.9,11.3,52.0,1.4,3.3,41.2,2.2,3.2,68.5,6.3,1.4,,,,,,
287,TJ Gibbs,G,36,37.4,15.3,4.8,11.6,41.1,2.3,5.6,40.3,3.6,4.3,83.8,2.8,3.0,,,,,,
287,Tyler Cook,F,33,28.0,15.3,5.8,10.3,56.6,0.0,0.2,14.3,3.7,5.5,66.1,6.8,1.8,,,,,,
289,Daniel Amigo,C,30,25.8,15.3,6.3,12.1,52.1,0.6,1.5,40.9,2.1,3.5,59.4,6.7,1.6,,,,,,
289,Ryan Allen,G,30,35.7,15.3,5.4,13.4,40.6,2.9,7.4,38.9,1.6,2.2,72.3,2.5,1.5,,,,,,
291,Leron Black,F,31,25.5,15.3,6.1,11.1,54.7,0.7,1.4,51.2,2.5,3.1,80.0,5.2,0.8,,,,,,
292,Akwasi Yeboah,F,32,28.5,15.3,4.9,10.8,45.2,1.8,5.2,35.5,3.7,4.6,80.3,5.1,1.4,,,,,,
293,Teyvion Kirk,G,31,32.0,15.3,5.2,11.8,43.8,0.5,1.3,40.0,4.4,6.1,72.1,6.1,3.1,,,,,,
294,Demetrius Dyson,G,32,30.8,15.2,5.0,11.2,45.0,2.5,5.9,42.1,2.7,3.5,76.6,5.0,1.1,,,,,,
294,Sam McDaniel,G,32,33.6,15.2,5.1,11.9,42.5,2.4,5.8,41.1,2.7,3.4,80.6,5.8,2.1,,,,,,
296,Nijal Pearson,G,33,32.6,15.2,5.2,13.2,39.4,1.8,5.3,33.0,3.0,4.3,70.9,6.0,2.4,,,,,,
297,Corey Sanders,G,34,33.1,15.2,6.0,15.0,40.1,0.6,2.9,22.4,2.5,3.5,70.8,4.3,3.1,,,,,,
298,Nana Foulland,C,35,28.6,15.2,6.0,10.2,58.7,0.0,0.1,0.0,3.2,5.7,55.7,7.0,1.3,,,,,,
298,Keyshawn Evans,G,30,31.2,15.2,4.7,11.4,41.1,3.0,7.2,41.9,2.8,3.7,75.9,2.7,3.6,,,,,,
300,John Carroll,F,33,31.5,15.2,5.3,11.2,46.9,0.6,2.0,30.3,4.0,5.6,71.5,6.4,2.4,,,,,,
300,Matej Kavas,G,33,31.5,15.2,5.2,10.9,47.4,2.8,5.9,46.4,2.1,2.6,79.1,5.1,1.2,,,,,,
302,Grant Williams,F,35,28.8,15.2,5.2,11.1,47.3,0.1,0.7,12.0,4.6,6.1,76.4,6.0,1.9,Yes,22.0,2019.0,,,
303,Scottie Lindsey,G,32,32.1,15.2,5.3,13.3,39.9,2.5,6.8,36.2,2.1,2.6,82.9,3.8,1.7,,,,,,
303,A.J. Mosby,G,32,32.2,15.2,5.6,11.1,50.3,1.8,4.5,40.0,2.2,2.6,86.6,4.7,3.9,,,,,,
305,Nike Sibande,G,34,32.9,15.1,5.0,12.1,41.4,2.3,6.5,35.0,2.8,3.9,73.3,4.3,1.2,,,,,,
306,Raasean Davis,C,35,29.0,15.1,6.7,9.9,67.1,0.0,0.0,0.0,1.8,3.1,58.7,8.1,0.4,,,,,,
307,Anthony Tarke,G,30,31.0,15.1,5.4,13.3,40.4,1.4,4.8,28.7,3.0,4.7,64.1,6.0,1.9,,,,,,
308,Khalil Ahmad,G,32,31.3,15.1,5.3,12.7,41.8,1.8,5.6,32.0,2.7,3.3,82.9,3.8,1.6,,,,,,
309,Miye Oni,G,29,32.8,15.1,5.4,13.3,40.5,2.0,6.3,31.0,2.4,3.2,75.0,6.0,3.6,Yes,58.0,2019.0,,,
310,Terrell Miller Jr,F,32,30.6,15.1,5.6,11.1,50.1,2.2,5.4,40.2,1.8,2.5,72.2,8.6,1.6,,,,,,
311,Omer Yurtseven,C,31,36.0,15.1,5.5,13.5,40.8,2.0,5.6,35.3,2.1,2.9,70.3,6.3,2.2,,,,,,
312,Khyri Thomas,G,33,31.7,15.1,5.6,10.4,53.8,1.9,4.6,41.1,2.0,2.6,78.8,4.4,2.8,Yes,38.0,2018.0,Yes,38.0,2018.0
313,Stephen Brown,G,35,30.3,15.1,5.3,11.0,48.2,1.8,4.9,37.4,2.6,3.1,83.5,3.3,4.3,,,,,,
314,Donovan Jackson,G,30,34.4,15.0,4.8,12.5,38.1,3.2,7.9,40.1,2.3,2.7,87.5,2.1,2.1,,,,,,
315,Alex Petrie,G,31,24.9,15.0,5.0,11.5,43.6,2.2,5.4,40.5,2.8,3.1,90.5,2.4,0.7,,,,,,
316,Tayler Persons,G,32,29.8,15.0,5.8,12.7,46.1,1.2,3.2,37.3,2.2,3.2,67.0,3.3,4.3,,,,,,
317,Vladimir Brodziansky,F,33,27.2,15.0,5.4,9.4,57.9,0.6,1.9,33.9,3.5,4.3,81.8,5.1,1.2,,,,,,
318,Junior Etou,F,31,30.4,15.0,4.7,10.0,46.6,1.4,3.9,35.0,4.3,6.0,71.5,7.9,1.5,,,,,,
318,Andrien White,G,25,27.3,15.0,4.7,11.0,42.8,1.7,5.3,32.3,3.8,4.8,80.0,4.8,1.2,,,,,,
318,Alize Johnson,F,33,31.2,15.0,5.2,12.1,43.0,1.2,4.4,28.1,3.3,4.4,75.9,11.6,2.8,Yes,50.0,2018.0,Yes,50.0,2018.0
318,Montell Goodwin,G,31,35.5,15.0,5.3,13.3,39.9,2.4,6.5,36.0,2.1,2.7,77.1,3.4,3.3,,,,,,
322,Tyree Griffin,G,34,35.5,15.0,5.3,12.4,43.1,1.6,4.5,35.7,2.7,3.9,69.7,4.1,5.9,,,,,,
322,Deng Adel,F,34,33.1,15.0,5.2,11.7,44.8,1.5,4.2,35.0,3.0,3.9,78.6,5.2,2.8,,,,,,
324,Kalob Ledoux,G,27,30.0,15.0,5.4,12.9,42.1,2.3,6.0,37.4,1.8,2.3,80.3,4.3,1.0,,,,,,
325,Oshae Brissett,F,37,38.1,14.9,4.4,12.4,35.4,1.5,4.5,33.1,4.7,6.0,78.7,8.8,0.9,,,,,,
326,Cecil Williams,F,36,30.2,14.9,5.0,10.7,46.9,0.6,2.1,30.3,4.3,5.5,77.7,6.5,2.6,,,,,,
327,Quinton Rose,G,33,32.2,14.9,5.8,13.3,43.4,1.5,4.3,34.5,1.9,3.0,65.3,4.3,2.3,,,,,,
328,B.J. Tyson,G,30,36.4,14.9,5.4,13.1,41.1,1.4,4.8,29.2,2.7,3.3,82.8,4.3,2.7,,,,,,
329,Brandon Boyd,G,29,29.6,14.9,5.1,10.9,46.8,1.5,4.5,33.8,3.2,4.0,80.2,4.2,2.4,,,,,,
330,Jared Stutzman,G,27,32.9,14.9,5.0,8.8,56.7,2.4,4.7,52.0,2.5,3.4,72.0,3.4,1.5,,,,,,
331,Paul Jackson,G,35,35.0,14.9,5.5,13.4,41.2,0.9,3.1,29.6,3.0,4.1,72.7,2.1,4.6,,,,,,
332,Ty Cockfield,G,32,29.8,14.9,5.3,12.0,44.3,1.7,4.7,36.2,2.6,3.3,78.3,2.8,2.0,,,,,,
332,Landry Shamet,G,32,31.7,14.9,4.8,9.8,48.9,2.6,5.9,44.2,2.7,3.2,82.5,3.2,5.2,Yes,26.0,2018.0,Yes,26.0,2018.0
334,Dante Scott,G,30,31.6,14.9,5.4,12.9,42.0,1.5,4.0,37.0,2.6,3.4,77.5,5.6,1.9,,,,,,
335,Christian Vital,G,32,31.7,14.9,4.3,11.3,38.3,2.1,6.7,31.8,4.1,4.9,84.6,5.4,1.7,,,,,,
336,Tyler Davis,C,35,29.1,14.9,5.9,10.1,58.5,0.2,0.7,28.0,2.9,4.6,62.3,8.9,1.3,,,,,,
336,Sam Iorio,F,28,33.4,14.9,5.1,10.7,47.7,2.2,5.1,43.7,2.4,3.1,79.1,6.5,1.3,,,,,,
338,John Konchar,G,33,35.8,14.8,5.4,11.1,48.2,2.0,5.2,38.4,2.1,3.3,64.8,8.1,4.8,,,,,,
338,Jason Dunne,G,33,35.5,14.8,5.1,12.3,41.6,3.0,8.3,35.8,1.6,2.2,75.0,3.7,2.8,,,,,,
338,TJ Shorts,G,33,31.6,14.8,4.9,9.4,52.1,0.3,0.9,34.5,4.8,6.4,74.5,3.7,4.4,,,,,,
341,Liam O'Reilly,F,32,34.1,14.8,5.2,12.6,41.2,2.7,6.9,38.5,1.8,2.2,84.1,4.7,3.8,,,,,,
342,Justin Bibbins,G,35,34.9,14.8,4.4,9.6,45.7,2.7,6.1,43.9,3.4,3.9,87.4,3.0,4.7,,,,,,
343,Jaylen Shaw,G,32,30.9,14.8,4.9,11.7,42.0,1.1,3.4,31.5,3.9,5.1,77.3,3.2,5.4,,,,,,
344,Marcus Burk,G,33,31.8,14.8,5.2,10.7,49.0,2.8,6.8,40.3,1.5,1.8,85.0,3.6,1.2,,,,,,
345,Shawn Roundtree,G,36,33.0,14.8,4.6,11.6,39.9,1.6,4.6,33.9,4.0,4.9,82.3,2.9,4.2,,,,,,
345,Christopher Galbreath Jr,F,36,27.9,14.8,6.1,12.9,47.2,0.5,1.4,33.3,2.1,3.2,67.0,8.0,1.3,,,,,,
347,Tevonn Walker,G,28,30.9,14.8,4.8,12.4,38.7,1.4,4.9,28.5,3.8,4.9,77.9,4.8,1.8,,,,,,
347,Kevin Huerter,G,32,34.4,14.8,5.1,10.1,50.3,2.3,5.5,41.7,2.3,3.1,75.8,5.0,3.4,Yes,19.0,2018.0,Yes,19.0,2018.0
349,Jordan Evans,G,32,30.0,14.7,5.0,13.5,36.8,1.8,5.1,34.6,3.0,4.1,74.6,3.0,2.0,,,,,,
350,Justin Pierce,G,31,31.6,14.7,5.3,10.5,50.2,1.5,3.6,41.6,2.7,3.4,79.0,8.6,2.4,,,,,,
351,Jacobi Boykins,G,33,30.5,14.7,4.4,10.4,42.3,3.0,7.5,39.5,2.9,3.2,91.5,4.8,1.5,,,,,,
352,Isaac Haas,C,35,23.4,14.7,5.3,8.6,61.7,0.0,0.0,0.0,4.1,5.4,75.8,5.7,0.7,,,,,,
353,Ronald Delph,C,31,29.4,14.7,6.5,13.1,49.6,0.0,0.1,0.0,1.7,2.5,69.7,8.7,0.7,,,,,,
353,Zac Cuthbertson,F,31,29.3,14.7,4.5,10.1,45.0,0.9,3.1,30.2,4.6,5.8,79.6,6.8,1.6,,,,,,
355,Lance Tejada,G,27,29.5,14.7,5.1,11.9,43.4,2.9,6.3,45.3,1.5,2.0,75.9,2.5,2.0,,,,,,
356,Shawntrez Davis,F,32,27.0,14.7,5.7,10.2,55.4,0.7,1.9,37.7,2.6,4.4,59.2,8.7,1.3,,,,,,
357,Trae Bell-Haynes,F,34,32.1,14.6,4.9,9.6,51.1,0.6,1.9,34.9,4.2,5.8,73.1,4.3,4.1,,,,,,
358,Travis Charles,F,31,28.9,14.6,5.6,10.1,55.4,0.0,0.0,0.0,3.4,4.2,82.2,5.6,0.7,,,,,,
359,Bubba Parham,G,30,29.8,14.6,4.8,12.1,39.9,1.9,5.8,33.1,3.0,3.8,79.8,3.4,2.5,,,,,,
360,Roberto Gallinat,G,32,32.0,14.6,4.8,10.9,43.8,1.6,5.0,32.1,3.5,4.5,77.1,2.8,1.2,,,,,,
361,Svi Mykhailiuk,G,39,34.5,14.6,5.3,12.1,43.4,2.9,6.6,44.4,1.2,1.4,80.4,3.9,2.7,Yes,47.0,2018.0,Yes,47.0,2018.0
361,Moritz Wagner,C,39,27.6,14.6,5.5,10.5,52.8,1.6,4.1,39.4,1.9,2.8,69.4,7.1,0.8,Yes,25.0,2018.0,Yes,25.0,2018.0
363,Will Rayman,F,33,31.9,14.6,4.8,10.8,44.7,2.0,4.8,41.8,2.9,3.6,80.7,6.7,1.2,,,,,,
363,Shakur Juiston,F,33,30.4,14.6,6.6,10.3,63.9,0.1,0.1,100.0,1.3,2.6,51.2,10.0,1.9,,,,,,
365,Vincent Edwards,F,35,31.6,14.6,5.1,10.8,47.6,1.5,3.7,39.8,2.9,3.4,83.3,7.4,2.9,,,,,,
365,Larry Motuzis,G,30,36.1,14.6,5.2,12.4,41.6,2.1,6.3,33.2,2.2,3.4,63.7,4.7,1.7,,,,,,
367,David Nichols,G,32,33.8,14.6,5.2,13.2,39.4,1.8,4.9,36.5,2.4,3.2,77.2,4.3,3.5,,,,,,
368,Colton Weisbrod,F,33,34.1,14.6,5.2,11.2,46.1,0.5,1.3,40.9,3.7,5.5,66.5,8.1,1.8,,,,,,
369,Rich Williams,G,28,32.4,14.6,5.4,12.2,44.0,2.0,4.6,42.6,1.9,2.4,77.9,4.8,2.8,,,,,,
370,Levi Bradley,F,32,29.6,14.6,5.1,11.8,42.7,0.8,2.9,28.0,3.6,4.4,82.9,5.5,0.8,,,,,,
371,Trejon Jacob,G,31,33.6,14.5,5.1,11.8,43.1,2.3,6.2,37.5,2.0,3.2,64.3,5.0,0.9,,,,,,
372,Kevon Harris,G,33,26.2,14.5,4.8,10.0,48.0,1.8,4.1,42.6,3.2,4.6,68.0,5.5,1.3,,,,,,
