RK,NAME,POS,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,REB,AST,STL,BLK,TO,Unnamed: 20,Unnamed: 21,2011,Drafted?,Draft Pick,Draft Year
1276,D.J. Richardson,G,34,26.8,8.4,3.0,7.2,41.5,1.6,4.2,38.5,0.7,1.0,75.8,1.8,1.9,0.7,0.2,1.1,,,,,,
1277,Trent Wiedeman,F,37,26.1,8.4,3.0,4.8,62.1,0.1,0.2,44.4,2.3,3.0,77.3,6.6,1.1,0.8,1.1,1.2,,,,,,
1278,Sam Goodman,G,35,27.1,8.3,3.1,6.4,48.0,0.5,1.3,35.6,1.8,2.9,61.4,4.0,1.7,1.3,0.2,1.5,,,,,,
1279,Preston Dodson,F,27,27.7,8.3,3.1,6.1,51.8,0.0,0.0,0.0,2.0,3.1,66.3,5.3,1.3,0.6,0.6,1.2,,,,,,
1279,Alfred Jones,F,33,22.9,8.3,3.6,5.6,64.7,0.0,0.1,0.0,1.1,1.9,58.7,4.7,0.5,0.7,0.5,0.9,,,,,,
1279,Jared Maree,G,27,26.0,8.3,2.9,6.9,41.7,0.9,2.7,31.5,1.7,2.5,68.7,3.0,1.1,0.7,0.2,1.3,,,,,,
1279,Darian Thibodeaux,G,30,35.1,8.3,3.0,6.5,45.6,2.0,4.5,44.0,0.4,0.6,68.4,2.9,2.1,0.7,0.2,1.4,,,,,,
1283,Josh Bedwell,G,31,23.2,8.3,2.5,5.3,46.1,1.6,3.8,43.2,1.8,2.0,90.2,2.5,1.7,0.8,0.0,1.3,,,,,,
1283,Kenneth Harris,G-F,31,26.1,8.3,2.6,6.7,38.5,0.3,1.4,23.8,2.8,4.2,67.7,5.9,1.4,1.2,0.5,1.7,,,,,,
1285,David Rufful,G-F,28,26.8,8.3,3.2,8.0,39.9,1.0,2.7,35.5,1.0,1.5,65.1,4.6,1.1,1.3,0.0,1.5,,,,,,
1285,Bo Amusa,F,28,20.0,8.3,3.3,6.6,49.5,0.3,0.5,46.7,1.6,2.5,62.0,4.0,0.6,0.9,1.3,1.0,,,,,,
1287,Zavion Neely,G,17,30.8,8.3,3.1,8.8,34.7,0.6,2.5,25.6,1.5,1.8,83.9,2.3,2.3,0.9,0.0,1.4,,,,,,
1288,Hiram Thompson,G,24,24.6,8.3,2.3,5.4,41.5,0.6,2.1,29.4,3.2,4.3,73.1,2.1,2.5,1.0,0.0,2.1,,,,,,
1289,Vince Goldsberry,G,28,23.8,8.3,3.0,6.5,46.4,0.1,0.6,25.0,2.1,2.8,77.9,2.2,3.2,1.1,0.1,1.8,,,,,,
1290,Tyshawn Patterson,G,25,19.3,8.3,3.0,6.8,43.9,0.6,3.0,21.3,1.6,3.0,53.9,2.0,1.5,0.8,0.1,2.1,,,,,,
1291,Maurice Creek,G,18,20.0,8.3,2.8,7.3,38.9,1.4,4.7,31.0,1.2,1.4,80.8,2.4,1.2,0.2,0.2,1.4,,,,,,
1292,Kaylon Williams,G,33,32.8,8.3,2.7,6.8,39.6,1.1,3.0,35.7,1.8,3.2,56.6,5.6,5.4,0.8,0.1,3.2,,,,,,
1292,Hugh Robertson,G,33,30.1,8.3,2.9,7.3,40.4,0.8,2.6,32.2,1.5,2.2,70.8,4.3,1.8,1.0,0.3,1.5,,,,,,
1294,Chris Johnson,G,30,29.6,8.3,2.8,5.9,46.6,0.7,1.7,42.0,2.0,2.7,74.4,2.5,4.4,1.5,0.1,3.1,,,,,,
1294,Chris Udofia,F,30,22.9,8.3,2.9,5.8,49.7,0.3,1.0,25.8,2.2,3.5,62.3,4.4,1.3,0.7,1.3,1.4,,,,,,
1296,Darryl Shazier,G,34,31.9,8.3,2.8,6.9,41.2,0.9,2.7,35.2,1.7,2.2,76.0,3.6,5.4,1.3,0.0,1.5,,,,,,
1296,Milton Jennings,F,34,20.1,8.3,2.9,7.0,41.0,0.7,2.4,29.3,1.8,2.3,77.2,5.2,0.6,0.6,0.4,1.9,,,,,,
1298,Kendrick Washington,F,23,20.7,8.3,3.1,5.9,52.2,0.0,0.0,0.0,2.1,3.6,57.8,4.7,0.8,0.7,0.5,1.7,,,,,,
1299,Brett Royster,F,32,30.2,8.3,3.0,5.1,59.3,0.0,0.0,0.0,2.3,4.0,56.7,6.0,0.3,0.4,3.0,1.3,,,,,,
1300,Regis Huddleston,G,29,20.8,8.2,2.8,8.0,35.1,2.3,6.6,35.3,0.3,0.5,66.7,1.5,0.7,0.6,0.0,0.9,,,,,,
1300,Taylor Braun,G,29,25.0,8.2,2.9,5.9,49.4,0.4,1.3,28.9,2.0,2.7,74.4,5.7,2.3,1.0,0.4,2.2,,,,,,
1302,Brandon Davis,G,30,17.0,8.2,2.8,6.7,41.1,1.8,4.9,37.4,0.9,1.1,78.8,2.1,1.5,0.5,0.2,0.7,,,,,,
1303,Jonathan Sloan,C,13,17.0,8.2,3.3,6.3,52.4,0.0,0.0,0.0,1.6,2.8,58.3,4.3,0.5,0.7,0.3,1.3,,,,,,
1304,Kendall Cutler,G,31,25.0,8.2,2.4,5.4,43.7,0.0,0.0,0.0,3.5,5.1,68.6,3.2,4.5,1.3,0.0,2.4,,,,,,
1305,Aaron Pogue,F,36,25.1,8.2,3.1,6.0,51.6,0.0,0.0,0.0,2.1,4.1,50.3,6.1,0.7,0.7,0.6,1.9,,,,,,
1306,Kore White,F,32,22.7,8.2,3.5,7.2,48.5,0.2,0.6,38.9,1.0,2.1,48.5,5.0,0.9,0.7,1.0,1.5,,,,,,
1307,Ben Dowdell,F,38,24.7,8.2,2.8,5.3,53.2,0.0,0.1,0.0,2.5,3.9,64.0,4.7,0.9,1.1,0.5,1.8,,,,,,
1308,Garrett Sim,G,39,26.2,8.2,2.9,7.0,41.2,1.3,3.8,34.7,1.1,1.4,83.0,2.3,1.8,0.8,0.1,0.9,,,,,,
1309,A.J. Stewart,F,10,16.4,8.2,3.4,6.8,50.0,0.0,0.8,0.0,1.4,2.6,53.8,5.7,1.1,0.5,1.6,2.2,,,,,,
1309,Roman Tubner,G,10,27.8,8.2,2.3,5.8,39.7,0.7,1.9,36.8,2.9,4.8,60.4,3.0,2.6,1.5,0.2,3.6,,,,,,
1309,Antonio Barton,G,35,24.6,8.2,2.7,5.8,46.3,1.2,2.7,44.2,1.6,2.4,67.9,2.5,1.7,0.7,0.2,1.3,,,,,,
1312,J.R. Cadot,G,32,25.3,8.2,3.4,5.1,65.9,0.1,0.3,30.0,1.3,2.4,55.1,6.0,1.1,1.0,0.4,0.9,,,,,,
1313,Frankie Sullivan,G,6,24.7,8.2,2.2,6.0,36.1,1.3,4.7,28.6,2.5,3.2,78.9,1.2,3.0,2.5,0.0,1.2,,,,,,
1313,Travis Lee,G,24,17.4,8.2,2.7,6.9,38.8,2.2,5.7,38.0,0.7,1.0,69.6,1.3,0.5,0.5,0.0,0.6,,,,,,
1315,Matt Glass,F,31,22.7,8.2,3.2,7.6,41.4,0.7,2.6,28.7,1.1,1.6,69.4,3.9,0.9,0.2,0.3,1.4,,,,,,
1316,DeAntre Jefferson,C,32,21.3,8.2,2.9,4.4,64.8,0.0,0.0,0.0,2.4,4.2,57.0,6.4,0.7,0.3,0.4,1.7,,,,,,
1317,Gary Franklin,G,13,25.7,8.2,2.7,9.1,29.7,1.8,6.3,29.3,0.9,2.1,44.4,1.1,2.0,0.6,0.1,2.1,,,,,,
1318,Langston Hall,G,33,33.3,8.2,2.8,7.4,37.4,1.6,4.1,39.7,1.0,1.4,71.7,3.1,3.5,1.3,0.3,2.1,,,,,,
1319,Devin Booker,F-C,34,24.3,8.1,3.0,6.7,44.7,0.4,1.3,33.3,1.7,2.3,73.4,5.5,0.7,0.6,0.4,1.6,,,,,,
1320,Freddy Coleman,G,28,23.4,8.1,2.9,7.1,40.4,0.8,2.3,35.4,1.6,2.7,60.0,4.8,2.3,1.1,0.3,2.3,,,,,,
1320,Corey Law,F,21,23.2,8.1,3.2,6.2,51.5,0.0,0.0,0.0,1.8,3.9,45.7,7.6,0.3,0.9,0.9,1.1,,,,,,
1322,Kyle Fogg,G,38,25.5,8.1,2.5,6.6,37.3,1.3,3.7,35.5,1.9,2.5,74.7,1.8,2.6,0.8,0.2,1.4,,,,,,
1323,Zach Bailey,G,31,25.4,8.1,2.5,6.6,38.2,1.0,2.8,35.2,2.1,2.5,82.3,1.8,1.8,1.2,0.1,1.5,,,,,,
1323,Ben Simons,F,31,24.5,8.1,3.0,6.3,48.0,1.4,3.2,42.0,0.7,0.8,88.0,2.0,1.2,0.4,0.1,1.1,,,,,,
1323,Garrett Johnson,G,31,20.8,8.1,2.7,7.3,37.0,1.5,4.5,31.9,1.3,1.6,79.6,2.2,1.2,0.8,0.1,1.3,,,,,,
1323,Chad White,G,31,20.3,8.1,2.8,5.7,49.4,1.2,2.9,42.2,1.2,1.6,74.5,3.4,1.6,0.5,0.5,1.1,,,,,,
1323,Dwight Powell,C,31,24.4,8.1,2.8,6.0,47.1,0.2,0.8,28.0,2.2,3.3,68.3,5.2,1.0,0.8,0.9,1.4,,,,,,
1323,Nemanja Mikic,F,31,24.1,8.1,2.8,6.6,42.0,2.4,5.5,43.6,0.2,0.5,35.7,2.7,0.7,0.4,0.2,1.3,,,,,,
1329,DeLino Dear,F,32,25.2,8.1,3.2,7.0,44.9,0.0,0.0,0.0,1.8,3.5,52.3,5.0,0.5,0.3,0.7,1.7,,,,,,
1330,CJ Wilcox,G,33,15.8,8.1,2.7,6.5,41.9,1.9,4.8,40.1,0.8,0.9,80.6,2.1,0.9,0.4,0.3,0.6,,,,,,
1331,Tolga Cerrah,F,25,28.4,8.1,3.2,6.2,51.3,0.0,0.0,0.0,1.8,3.0,60.0,6.0,0.7,0.6,0.6,1.9,,,,,,
1332,Dylon Cormier,G,28,26.7,8.1,2.9,7.5,37.9,0.5,2.3,21.5,1.9,2.8,67.1,3.0,1.1,0.9,0.0,0.9,,,,,,
1333,Nyika Williams,C,31,18.0,8.1,3.3,5.6,58.3,0.0,0.0,0.0,1.5,2.7,55.3,4.4,0.2,0.4,0.7,1.4,,,,,,
1334,Adrian Powell,F,32,25.2,8.1,2.9,6.2,46.2,0.6,2.0,31.3,1.7,2.4,71.4,4.1,1.5,1.0,0.6,1.6,,,,,,
1335,Sean Mosley,G,33,24.6,8.1,2.9,7.1,41.3,0.4,1.6,26.9,1.8,2.3,76.6,3.8,2.2,1.2,0.3,1.9,,,,,,
1336,Shawn Vanzant,G,38,28.6,8.1,2.9,6.5,44.1,0.9,2.3,40.4,1.4,1.9,73.6,3.4,1.7,0.8,0.1,1.1,,,,,,
1337,Kareem Jamar,G,27,26.3,8.1,2.9,6.7,43.9,1.1,2.9,38.0,1.1,2.1,52.6,4.8,1.4,0.7,0.4,1.2,,,,,,
1338,Jay Watkins,F,14,24.5,8.1,2.6,5.4,48.7,0.0,0.2,0.0,2.8,4.5,61.9,4.5,0.9,0.3,0.1,1.0,,,,,,
1339,Joseph Katuka,C,31,21.3,8.1,3.1,6.5,47.8,0.0,0.0,0.0,1.8,3.4,53.8,5.0,0.5,0.7,0.9,1.7,,,,,,
1340,Pendarvis Williams,G,32,22.2,8.1,2.5,5.4,45.9,1.2,2.9,39.4,2.0,2.5,79.7,2.9,1.3,0.6,0.5,1.6,,,,,,
1341,Andre Dawkins,G,37,21.0,8.1,2.7,5.6,48.1,1.7,4.1,42.7,0.9,1.2,79.1,1.9,0.6,0.6,0.1,0.8,,,,,,
1342,KT Harrell,G,31,22.2,8.0,2.9,6.9,42.3,0.8,1.8,42.1,1.4,2.2,64.2,2.1,0.8,0.3,0.1,0.9,,,,,,
1343,Terrence Ross,G,34,17.4,8.0,3.0,6.8,44.3,1.3,3.7,35.2,0.7,1.0,75.8,2.8,1.0,0.6,0.4,0.7,,,,,,
1344,Javarris Barnett,G-F,30,28.4,8.0,2.7,6.6,41.2,1.6,4.0,40.0,0.9,1.2,80.0,5.0,0.9,0.6,0.3,1.7,,,,,,
1344,Isaac Sosa,G,33,25.3,8.0,2.7,6.6,40.2,1.8,4.6,39.2,0.8,1.1,77.8,1.8,0.7,0.5,0.1,1.0,,,,,,
1344,Jabari Trotter,G,28,27.4,8.0,2.9,7.2,40.1,1.4,3.4,40.4,0.9,1.2,72.7,2.3,1.2,0.8,0.1,1.2,,,,,,
1344,Mitchell Watt,F,34,21.2,8.0,3.1,6.5,48.6,0.0,0.0,0.0,1.7,2.5,68.2,5.3,1.5,0.8,2.2,1.9,,,,,,
1344,Lewis Jackson,G,34,26.2,8.0,2.8,5.6,50.3,0.3,0.9,30.0,2.1,3.0,71.6,3.2,4.0,0.8,0.1,1.9,,,,,,
1344,Andy Brown,F,1,24.0,8.0,4.0,7.0,57.1,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,,,,,,
1350,Solomon Hill,F,38,25.2,8.0,2.7,5.6,48.6,0.4,1.3,35.4,2.1,2.6,78.0,4.7,1.7,0.8,0.2,1.7,,,,,,
1351,D.J. Irving,G,35,30.6,8.0,2.3,6.0,37.8,0.7,2.2,30.3,2.8,3.3,84.5,2.7,3.6,0.8,0.0,2.1,,,,,,
1352,Dustin Ware,G,33,33.2,8.0,2.3,5.2,44.2,1.7,4.0,43.5,1.6,2.0,80.6,2.9,3.5,0.9,0.1,1.2,,,,,,
1353,Will Egolf,F-C,32,23.7,8.0,3.1,7.1,43.6,0.0,0.1,0.0,1.8,2.4,75.0,4.1,0.6,0.7,0.6,1.5,,,,,,
1354,Jarryd Cole,F,31,25.2,8.0,3.0,5.2,56.8,0.0,0.0,0.0,2.0,3.0,67.7,6.3,0.5,0.8,0.3,1.1,,,,,,
1354,Falando Jones,F,31,21.5,8.0,2.7,6.5,41.9,0.7,2.0,34.4,1.8,2.8,64.4,3.7,1.2,0.8,0.3,1.9,,,,,,
1356,Drew Lundberg,G,29,24.4,8.0,2.7,6.2,42.5,0.8,2.2,34.9,1.9,2.8,67.1,1.7,2.0,0.4,0.0,1.2,,,,,,
1356,Eddie Williams,G,29,32.4,8.0,3.0,8.1,36.9,0.7,2.6,25.7,1.3,2.3,57.6,4.9,3.6,1.2,0.1,1.9,,,,,,
1358,Freddie Riley,G,27,18.8,8.0,3.0,8.3,36.2,1.7,5.4,31.0,0.3,0.8,38.1,1.7,0.9,0.4,0.2,1.0,,,,,,
1359,Ty Proffitt,G,35,32.0,7.9,2.6,6.7,38.6,1.5,3.9,37.5,1.3,1.6,85.5,2.1,1.7,0.7,0.0,1.2,,,,,,
1360,Paris Horne,G,33,28.0,7.9,2.8,6.2,45.3,0.8,2.1,37.7,1.6,2.5,61.9,2.9,1.6,1.0,0.2,1.4,,,,,,
1360,Melvin Goins,G,33,27.2,7.9,2.5,6.6,37.6,0.7,2.4,30.0,2.2,2.9,77.9,3.1,2.8,1.7,0.1,1.8,,,,,,
1360,Allen Roberts,G,33,24.0,7.9,2.8,6.4,43.6,0.7,2.2,29.7,1.7,2.2,77.8,2.5,1.3,0.5,0.2,2.1,,,,,,
1363,Brandon Peterson,F,31,27.4,7.9,2.7,6.2,44.0,0.1,0.2,33.3,2.5,3.4,71.7,5.6,1.1,0.4,0.9,1.8,,,,,,
1364,Josh Selby,G,26,20.4,7.9,2.8,7.4,37.3,1.3,3.6,36.2,1.1,1.4,75.7,2.2,2.2,0.8,0.0,2.0,,,,,,
1365,Antwaine Wiggins,F,36,27.7,7.9,3.0,6.8,43.7,1.1,3.2,35.3,0.8,1.3,62.5,5.6,1.8,0.7,1.2,1.4,,,,,,
1366,Ja'Rob McCallum,G,33,23.6,7.9,2.8,7.5,37.9,1.3,4.0,33.1,0.9,1.3,65.9,1.9,0.8,0.6,0.0,1.5,,,,,,
1366,Darius Richardson,G,22,22.4,7.9,2.8,7.9,35.6,1.8,5.5,32.5,0.5,0.5,91.7,3.0,1.1,0.5,0.1,1.0,,,,,,
1368,Dante Jackson,G,32,35.3,7.9,2.6,7.2,36.1,1.8,5.3,32.9,1.0,1.3,72.1,3.1,2.0,1.3,0.2,1.3,,,,,,
1368,Brandon Wiley,F,32,26.4,7.9,3.1,5.4,57.5,0.1,0.2,33.3,1.6,2.7,59.3,4.8,1.4,0.9,1.2,2.3,,,,,,
1368,William Mosley,C,32,28.2,7.9,3.3,5.1,63.4,0.0,0.0,0.0,1.4,4.1,34.6,8.8,1.2,1.2,4.9,1.6,,,,,,
1371,Fuquan Edwin,G,31,24.7,7.9,3.0,7.3,41.0,0.8,2.5,31.6,1.1,1.7,64.8,3.3,0.9,1.2,0.4,0.9,,,,,,
1371,Rod Singleton,G,31,29.9,7.9,2.6,5.9,43.7,0.7,1.8,41.8,2.0,3.2,63.3,2.6,3.5,1.1,0.1,2.3,,,,,,
1373,A.J. Walton,G,30,33.0,7.9,2.6,6.4,40.1,1.0,2.6,38.5,1.8,2.8,63.1,3.2,4.7,2.3,0.1,3.4,,,,,,
1374,Matt Mouzy,G,36,18.6,7.9,2.7,6.9,39.7,2.0,5.4,37.2,0.4,0.4,93.8,1.6,0.6,0.2,0.1,0.8,,,,,,
1375,Kerron Johnson,G,35,18.2,7.9,2.1,4.2,50.3,0.5,1.2,42.9,3.1,4.2,75.3,1.5,2.7,2.0,0.0,2.1,,,,,,
1375,Drew Valentine,F,35,24.7,7.9,3.1,5.5,55.4,1.0,2.3,41.5,0.8,1.3,62.2,5.6,1.7,1.2,0.0,1.8,,,,,,
1377,Josh Ritchart,G,30,17.7,7.9,2.8,6.1,45.4,1.6,3.8,40.9,0.8,1.2,65.7,2.5,0.7,0.4,0.4,1.2,,,,,,
1378,Jordon Crawford,G,33,24.8,7.8,2.9,6.9,41.5,0.8,2.6,29.9,1.3,1.8,72.9,2.0,4.0,1.8,0.0,2.1,,,,,,
1379,Sammy Zeglinski,G,24,25.6,7.8,2.6,7.4,35.6,1.9,5.0,38.7,0.7,1.2,57.1,3.1,2.3,1.3,0.2,1.2,,,,,,
1379,Perry Webster,G,30,29.8,7.8,2.2,6.2,35.3,0.9,2.5,34.2,2.6,3.6,71.3,3.3,5.2,1.2,0.1,1.9,,,,,,
1381,Moustapha Diarra,C,34,16.2,7.8,3.3,6.6,49.8,0.0,0.0,0.0,1.3,2.3,55.7,3.5,0.5,0.2,0.9,1.6,,,,,,
1382,Candon Rusin,G,33,24.4,7.8,2.6,7.1,36.2,1.4,4.4,32.6,1.2,1.5,82.0,1.7,0.7,0.4,0.0,1.8,,,,,,
1383,Lakeem Jackson,F,26,28.1,7.8,3.3,7.0,47.8,0.1,0.4,30.0,1.0,2.4,41.9,5.6,2.5,0.9,0.2,1.8,,,,,,
1384,Julian Vaughn,F,31,23.6,7.8,2.8,5.7,49.4,0.0,0.1,0.0,2.2,3.3,67.3,6.1,1.5,0.3,1.9,1.9,,,,,,
1384,Joel Naburgs,G,31,28.1,7.8,2.3,6.5,34.5,1.4,4.2,32.3,1.9,2.5,78.9,3.2,1.5,0.8,0.1,1.6,,,,,,
1386,Shabazz Napier,G,41,23.8,7.8,2.4,6.6,37.0,1.1,3.4,32.6,1.8,2.3,77.1,2.4,3.0,1.6,0.1,1.8,,,,,,
1387,Eric May,G-F,30,25.0,7.8,2.9,6.9,42.3,0.9,2.2,39.4,1.1,1.8,60.4,2.9,1.3,1.3,0.3,2.0,,,,,,
1387,Ahmad Starks,G,30,22.0,7.8,2.8,7.9,35.6,1.4,4.3,32.3,0.8,0.9,85.7,0.9,1.5,0.6,0.0,1.2,,,,,,
1389,Quinton Doggett,F,23,19.8,7.8,3.5,8.8,39.4,0.0,0.2,20.0,0.8,2.0,40.0,6.5,0.4,0.4,1.0,1.4,,,,,,
1390,Kierre Greenwood,G,27,28.3,7.8,2.9,6.3,45.9,0.4,1.7,24.4,1.6,2.4,65.2,2.9,4.0,1.3,0.3,2.0,,,,,,
1391,Brandon McGee,F,31,19.3,7.8,2.9,6.5,45.0,0.7,1.9,35.0,1.3,2.2,58.8,4.8,0.8,0.5,0.2,1.3,,,,,,
1391,Steve Forbes,F,31,19.0,7.8,2.8,5.4,53.0,0.0,0.0,100.0,2.1,3.0,68.1,4.4,0.4,0.6,0.6,1.6,,,,,,
1393,Nick Kellogg,G,35,25.8,7.8,2.4,5.8,41.7,1.8,4.2,43.5,1.1,1.4,76.0,1.4,2.0,0.8,0.0,1.1,,,,,,
1394,Levan Patsatsia,G-F,29,26.1,7.8,2.7,6.8,38.9,0.8,2.9,27.7,1.7,2.6,64.0,4.8,1.4,0.8,0.3,1.2,,,,,,
1395,Michael Culpo,G,33,21.4,7.8,2.6,6.2,42.4,1.6,3.9,40.8,0.9,1.4,68.9,3.3,0.6,0.6,0.1,0.8,,,,,,
1396,Denver Holmes,G-F,32,25.3,7.8,2.4,5.7,42.6,0.7,1.7,40.7,2.2,2.9,74.5,2.1,2.8,0.3,0.1,1.9,,,,,,
1396,Tanner Smith,G,32,29.3,7.8,2.5,6.0,41.1,1.0,2.9,33.3,1.8,2.5,72.8,3.5,2.8,1.3,0.3,1.9,,,,,,
1398,Afam Muojeke,G-F,11,18.3,7.7,2.5,7.3,35.0,1.5,4.6,31.4,1.2,1.6,72.2,2.4,0.9,0.7,0.0,1.4,,,,,,
1399,Ahmad Grant,G,29,29.7,7.7,2.7,6.7,40.9,1.3,3.1,41.6,1.0,1.2,82.9,2.7,1.3,0.4,0.7,1.3,,,,,,
1400,Josh Chavis,G,28,30.8,7.7,2.5,8.1,30.4,2.0,6.7,30.5,0.8,0.9,84.0,1.8,3.0,1.0,0.0,1.6,,,,,,
1401,Gavin Montgomery,G,31,25.9,7.7,2.9,6.8,42.9,0.8,2.0,41.0,1.1,2.1,51.5,4.1,1.0,1.5,0.4,1.8,,,,,,
1402,Cody Doolin,G,34,32.0,7.7,2.6,6.3,40.8,0.9,2.7,33.3,1.7,2.2,77.0,3.5,3.5,1.2,0.2,1.9,,,,,,
1403,Dorvell Carter,F,30,22.9,7.7,2.8,6.7,41.6,0.8,2.8,29.8,1.3,1.9,66.7,3.5,1.2,0.7,0.1,1.1,,,,,,
1404,Joe Mazzulla,G,33,28.8,7.7,2.3,4.9,46.0,0.3,0.9,30.0,2.9,4.3,66.9,3.8,4.2,0.8,0.1,1.9,,,,,,
1404,Brandon Boggs,G,33,26.2,7.7,3.2,7.5,42.2,0.5,1.8,25.0,0.9,1.4,64.4,3.7,0.9,1.0,0.5,1.5,,,,,,
1406,Jaime Serna,F,26,20.0,7.7,2.9,5.2,56.7,0.0,0.0,0.0,1.8,2.5,75.0,4.3,0.5,0.5,1.0,1.5,,,,,,
1407,John Galvin,F,29,25.9,7.7,2.9,5.3,54.2,0.0,0.1,25.0,1.9,2.8,70.0,7.4,0.8,0.5,1.0,1.4,,,,,,
1407,Storm Warren,F,29,21.8,7.7,3.6,7.2,49.5,0.0,0.0,0.0,0.6,1.1,51.5,5.7,0.4,1.3,1.2,1.4,,,,,,
1409,Duke Mondy,G,28,27.1,7.7,2.5,7.1,35.4,1.7,5.4,30.9,1.0,1.6,63.6,3.3,1.2,2.1,0.3,1.3,,,,,,
1409,Tim Douglas,G,28,20.4,7.7,2.5,6.6,38.6,0.7,1.9,36.5,1.9,2.6,75.0,1.6,3.0,0.9,0.0,2.4,,,,,,
1409,Trinity Hall,F,28,24.0,7.7,2.6,6.4,40.6,0.3,2.0,15.8,2.1,3.2,66.7,3.4,0.7,0.7,0.9,1.5,,,,,,
1412,Taylor Darby,F,33,24.8,7.7,2.9,5.7,51.3,0.0,0.0,0.0,1.8,3.4,54.0,5.5,0.6,0.5,0.2,1.3,,,,,,
1413,Andrew Beinert,G,29,29.4,7.7,2.4,6.1,40.1,1.5,4.0,37.6,1.2,2.2,55.4,3.0,4.1,0.9,0.0,2.1,,,,,,
1414,Josh Johnson,G,26,29.3,7.7,2.5,6.4,39.5,1.7,4.4,37.7,0.9,1.3,72.7,2.9,1.8,0.7,0.3,1.5,,,,,,
1415,Darien Brothers,G,37,22.3,7.6,2.6,6.1,42.7,1.4,3.4,40.8,1.1,1.6,69.0,1.8,1.1,0.4,0.1,0.8,,,,,,
1416,Dale Moss,G,31,24.9,7.6,2.9,5.3,53.9,0.4,1.0,35.5,1.5,2.8,55.8,4.5,1.8,0.6,0.5,1.0,,,,,,
1417,Sam McLaurin,F,33,26.3,7.6,2.9,4.3,67.8,0.0,0.0,0.0,1.8,3.0,59.2,7.0,1.1,0.6,1.8,1.3,,,,,,
1418,Lucas Kuipers,F,32,21.6,7.6,2.8,6.6,43.1,1.2,3.3,37.1,0.7,0.9,76.7,3.4,0.8,0.5,0.3,1.3,,,,,,
1419,Aaron Anderson,G,34,21.8,7.6,1.8,5.1,36.0,0.6,1.7,35.1,3.4,4.2,79.9,1.9,1.9,0.7,0.1,1.6,,,,,,
1420,Jeremiah Kelly,G,31,31.7,7.6,2.6,7.1,37.3,1.6,4.5,35.7,0.7,0.8,84.6,2.2,2.9,1.7,0.1,1.4,,,,,,
1420,Jereme Richmond,G-F,31,22.1,7.6,3.4,6.4,52.8,0.1,0.4,16.7,0.8,1.4,60.5,5.0,1.8,0.4,0.4,1.7,,,,,,
1420,Kevin Bradshaw,F,31,24.7,7.6,2.9,6.3,46.9,0.0,0.0,0.0,1.7,3.1,56.3,5.2,0.5,0.6,0.5,1.6,,,,,,
1423,Bryce Dejean-Jones,G,18,20.6,7.6,2.6,6.9,37.9,1.1,3.2,34.5,1.3,2.0,63.9,2.6,1.6,1.1,0.1,1.7,,,,,,
1424,Thomas Robinson,F,33,14.6,7.6,3.1,5.1,60.1,0.0,0.0,0.0,1.5,2.9,51.0,6.4,0.6,0.4,0.7,1.3,,,,,,
1424,David Imes,F,33,29.9,7.6,3.1,6.1,50.5,0.1,0.4,25.0,1.3,2.2,62.0,6.8,0.7,0.6,0.7,1.0,,,,,,
1426,Josh Harrellson,F,38,28.5,7.6,3.3,5.5,61.1,0.1,0.3,20.0,0.9,1.5,58.9,8.7,0.8,0.9,1.5,0.7,,,,,,
1426,Kevin Parrom,G-F,38,20.1,7.6,2.6,5.2,50.8,1.0,2.4,41.8,1.3,1.8,73.9,3.4,2.0,0.6,0.3,1.1,,,,,,
1428,Alphonso Dawson,G,20,23.7,7.6,2.7,8.2,32.9,1.4,4.3,31.4,0.9,1.2,70.8,3.1,0.5,0.3,0.1,1.0,,,,,,
1428,Sam Dower,C,35,14.1,7.6,3.0,5.2,57.5,0.1,0.2,25.0,1.6,2.0,81.2,3.3,0.3,0.4,0.7,0.8,,,,,,
1428,Mackey McKnight,G,30,25.7,7.6,2.2,6.5,33.7,0.7,2.1,31.7,2.5,3.0,83.5,2.3,3.7,0.8,0.1,1.6,,,,,,
1431,Malcolm White,F,32,23.7,7.6,2.9,6.3,45.5,0.0,0.0,0.0,1.8,2.9,62.8,5.1,0.4,0.4,1.1,1.8,,,,,,
1432,Marcus Ware,F,29,20.2,7.6,2.5,6.4,38.7,0.0,0.0,0.0,2.6,4.2,62.3,4.3,0.6,0.8,0.2,2.0,,,,,,
1433,Tyrone Watson,F,33,27.5,7.6,2.7,4.8,56.3,0.4,1.1,32.4,1.8,3.2,55.2,4.9,2.2,1.2,0.2,1.7,,,,,,
1434,Brock Motum,F,35,19.2,7.6,3.0,5.1,59.9,0.3,0.9,31.3,1.2,1.9,66.2,3.0,0.9,0.3,0.1,1.2,,,,,,
1435,Gregg Wooten,G,30,22.3,7.6,2.7,6.5,41.2,0.4,1.6,27.1,1.8,3.3,54.0,1.7,1.5,0.7,0.0,2.1,,,,,,
1436,Ivan Aska,F,32,21.7,7.6,2.9,6.3,45.8,0.0,0.0,0.0,1.8,2.8,65.2,5.2,0.4,0.6,0.5,1.4,,,,,,
1437,A.J. Hardeman,F,34,22.5,7.6,3.0,5.8,51.5,0.0,0.0,0.0,1.6,2.5,63.1,4.4,0.6,0.6,0.6,1.5,,,,,,
